participant_id,list,item_id,trial_order,stimulus,target_word,response,age,gender,education,first_language,nationality,country_of_birth,country_of_residence
VTRNQL,4,949,212,Lewis sat down and,Lucy,2,25.0,Female,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
VTRNQL,4,1610,213,Henry washed his hands and sat,on,4,25.0,Female,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
VTRNQL,4,1629,214,The police officer got out of the van and picked up the,two,4,25.0,Female,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
VTRNQL,4,882,215,He called earlier and I already arranged,to,4,25.0,Female,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
JJEFYM,4,842,0,She would soon be found,if,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,360,1,I,do,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1459,2,I cant,see,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1179,3,I shall have a,victory,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,583,4,Arthur placed the bars of chocolate on the,counter.,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,73,5,Harry smiled at his little,brother.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,703,6,You give me a lead and Ill follow,it.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,294,7,The van is,your,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,552,8,He,was,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,196,9,Looks,like,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1585,10,He sat his son up on the,table,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,171,11,Have a carriage sent for us,immediately.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,921,12,His helmet was lost but he,could,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1186,13,I shall have a victory and I want it to be,remembered.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1349,14,They stared at the black wall and now this,offered,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,978,15,She just kept,telling,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,552,16,He,was,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1094,17,Finally Maria sat down with a cup,of,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,191,18,Andrew nodded,and,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,875,19,Despite what Frank had told her Ellen thanked the young,soldier.,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1431,20,He let Donald go and he fell to the floor,with,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1188,21,In the,morning,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1437,22,He smiled again and,felt,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,311,23,Albert,spoke,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1366,24,Why dont you tell,me,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,596,25,Lets get out and Ill,buy,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1710,26,If this were a movie instead of a book this would be,a,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,785,27,Let me,through,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,606,28,Lets have the gates closed and go,home,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,460,29,There will be,men,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,562,30,I was thinking,of,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,273,31,She hid the boxes and matches,well.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1127,32,He folded his arms across his chest,and,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1013,33,"The gathered villagers took a step back, almost",as,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,502,34,"Good God, if you are watching, give",me,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,961,35,Matthew stood against the wall with,his,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,854,36,The brothers stood up and came down from,the,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1301,37,She threatened to leave before,and,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1231,38,James,walked,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1581,39,He sat his,son,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,15,40,He stayed against,the,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1233,41,James walked in,to,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1600,42,If I have time at the end Ill fill,you,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1260,43,Tommy came out of the staff room toilet,looking,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1492,44,I mostly just pick a dry white and drink it to,get,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,607,45,Lets have the gates closed and go home,early.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,161,46,Alan forgot,to,5,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,662,47,Edward washed his hands and flicked water,at,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,918,48,His helmet was,lost,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1591,49,He sat his son up on the table and laid his belt beside,him.,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1114,50,He drank too much at,times,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,170,51,Have a carriage sent for,us,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1714,52,James was,only,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,212,53,Scott got up and washed,his,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1353,54,We should,talk,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,81,55,He shouted and,the,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,428,56,"She was smiling in the dark,",teeth,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1669,57,He came back to his senses when he heard his dad stand up,to,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,402,58,No-one,else,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1718,59,James was only in the cell,for,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,552,60,He,was,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1658,61,He came,back,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,531,62,He lay his sword,aside,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,218,63,Simon nodded and walked into,the,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,247,64,Tony stopped off at,his,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1541,65,Brian sat down at an empty table and began to eat his,breakfast.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1556,66,The shout caught,him,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1217,67,It had been two weeks since Philip had been,sent,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1182,68,I shall have a victory and I,want,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1137,69,He had another shock when they,told,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1680,70,He was already up and dressed and invited us in,for,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1377,71,Emma put her mug,of,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,360,72,I,do,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,908,73,He went to,the,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1169,74,"I am trying, old man,",but,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1142,75,He had another shock when they told him he was moving,cells.,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,446,76,The door was,opened,5,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,159,77,Alice is looking for somewhere to,live.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,558,78,He was leaning against his truck smoking,a,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1212,79,It had been two,weeks,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,453,80,There were choked,screams,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,552,81,He,was,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1007,82,The gathered,villagers,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,360,83,I,do,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,965,84,Matthew stood against the wall with his hands behind his,back.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1031,85,"While they sat drinking their tea,",Mick,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1411,86,He knocked,on,5,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,688,87,Whether,Peter,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,312,88,Albert spoke,before,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,992,89,She wound up talking to Barry about,her,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,804,90,Gilbert sat as,still,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,661,91,Edward washed his hands and flicked,water,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,936,92,Lawrence,rubbed,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,575,93,"It is a narrow ship, much like our",own.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1599,94,If I have time at the end Ill,fill,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1701,95,If this were,a,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,593,96,Lets get,out,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1223,97,It is not the,most,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,517,98,He is after glory and heads,for,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1289,99,Now the man is,coming,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1080,100,All last week there,was,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,452,101,There were,choked,1,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1269,102,Michael knew they never hit him,and,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,431,103,Shut your,smart,1,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1570,104,He rose from his seat,and,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,966,105,Run,along,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,748,106,Ian gave Geoffrey a hard slap across his right,ear.,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1046,107,You,know,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1553,108,One by one she placed her teeth about their necks and killed,them.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1175,109,"I am trying, old man, but I would rather kill the",ship.,1,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,519,110,He is after glory and heads for his,hall.,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,977,111,She just,kept,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,149,112,Weve,been,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,729,113,His men will not follow him and they,are,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1101,114,He didnt seem,to,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1668,115,He came back to his senses when he heard his dad stand,up,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,942,116,Lawrence rubbed the back of his neck,and,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1547,117,One by one she placed her,teeth,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,550,118,He smiled when she let out a,big,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1307,119,She threatened to leave before and this time she just had,enough.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1048,120,You know that,I,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,440,121,Tell me what really,happened,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1230,122,It is not the most fragrant of places but we make,do.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,411,123,None of the,city,1,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,552,124,He,was,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,360,125,I,do,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1197,126,In the morning Mickey stood straight with his hand behind his,back.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1116,127,He drank too much at times and,washed,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,797,128,Men could be paid to,do,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,445,129,The door,was,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1447,130,Hes got,the,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1617,131,Henry washed his hands and sat on the seat in front of the,stove.,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,26,132,Michael gave,Adam,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,981,133,She just kept telling herself he,had,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,915,134,He went to the door and walked out of the,room.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,832,135,Joseph walked into the,office,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,968,136,Run along home,now,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1164,137,He was built with muscle and liked to throw his weight,around.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1723,138,James was only in the cell for an hour but it,felt,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,813,139,Jacques sighed and,tried,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1620,140,The police officer,got,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1703,141,If this were a movie,instead,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,614,142,Andrew closed the office door on the,way,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,743,143,Ian gave Geoffrey a,hard,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,543,144,He sighed and walked back to the wood,shop.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1409,145,From the moment we leave this spot be very careful what you,say.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,895,146,He drove his truck home and walked down to the,village.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1019,147,We shall arrive properly,or,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,957,148,Matthew stood,against,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,788,149,Let me through and youll,hear,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,323,150,Come within the walls to escape,the,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,70,151,Harry smiled,at,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1098,152,Finally Maria sat down with a cup of tea and a,sandwich.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,527,153,He just wished he could talk to his,dad.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1607,154,Henry washed his,hands,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1618,155,The,police,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,83,156,He shouted and the calling,ceased.,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,998,157,The gate was,"double,",3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1382,158,Emma put her mug of tea down on the,table,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1192,159,In the morning Mickey stood straight,with,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,574,160,"It is a narrow ship, much like",our,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1654,161,They say he can breathe fire and kill a man with,a,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,526,162,He just wished he could talk to,his,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,638,163,Dave kicked him in the stomach and,Paul,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,582,164,Arthur placed the bars of chocolate on,the,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,556,165,He was leaning against his,truck,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,812,166,Jacques sighed,and,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,306,167,After lunch he,was,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1387,168,Bruce is,looking,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,90,169,Hes broken,his,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,759,170,Jimmy liked,the,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,541,171,He sighed and walked back to,the,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,740,172,Ian,gave,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,671,173,She turned and saw him standing in her,path.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,859,174,"Anthony was approached, just",as,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,991,175,She wound up talking to Barry,about,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1151,176,He put his hands in his pockets and leaned,against,5,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,37,177,This,mans,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1675,178,He was already up and,dressed,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1452,179,Hes got the ability to work but,he,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,169,180,Have a carriage sent,for,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1184,181,I shall have a victory and I want it,to,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1439,182,He smiled again and felt like,a,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1481,183,I flung out my hands and they said I had broken my,wrists.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1573,184,He rose from his seat and stopped mid,way,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,773,185,Brian sniffed and wiped his grubby hand across,his,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,297,186,"The van is your lead, follow",that.,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,816,187,Jacques sighed and tried to move,out,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1462,188,I cant see any amount,of,5,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1358,189,We should talk about the things people,talk,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,522,190,He just wished,he,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,626,191,Christopher groaned and,lay,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,128,192,She couldnt help feel for,Alex.,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,762,193,Jimmy liked the fact they,were,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,843,194,She would soon be found if,she,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1660,195,He came back to,his,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,714,196,His dark,hair,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1450,197,Hes got the ability to,work,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,707,198,All the bowls from,the,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,862,199,"Anthony was approached, just as he had","predicted,",4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,599,200,Lets get out and Ill buy you a,drink.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,473,201,Claudia still,teaches,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,430,202,Shut,your,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,712,203,All the bowls from the empty tables are cleared,up.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,701,204,You give me a lead and,Ill,2,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,605,205,Lets have the gates closed and,go,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1250,206,Let us give battle to these foreign snakes once,and,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1329,207,The last thing Alex felt like doing after work was more,work.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1384,208,Emma put her mug of tea down on the table with,a,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1135,209,He had another shock,when,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,492,210,Dont die of cold before,you,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1421,211,He knocked on the door so hard that he almost broke it,down.,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,949,212,Lewis sat down and,Lucy,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1610,213,Henry washed his hands and sat,on,4,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,1629,214,The police officer got out of the van and picked up the,two,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
JJEFYM,4,882,215,He called earlier and I already arranged,to,3,41.0,Male,Technical/community college,,Canada,Canada,Canada
FDCVCU,4,842,0,She would soon be found,if,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,360,1,I,do,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1459,2,I cant,see,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1179,3,I shall have a,victory,1,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,583,4,Arthur placed the bars of chocolate on the,counter.,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,73,5,Harry smiled at his little,brother.,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,703,6,You give me a lead and Ill follow,it.,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,294,7,The van is,your,3,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,552,8,He,was,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,196,9,Looks,like,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1585,10,He sat his son up on the,table,3,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,171,11,Have a carriage sent for us,immediately.,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,921,12,His helmet was lost but he,could,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1186,13,I shall have a victory and I want it to be,remembered.,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1349,14,They stared at the black wall and now this,offered,1,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,978,15,She just kept,telling,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,552,16,He,was,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1094,17,Finally Maria sat down with a cup,of,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,191,18,Andrew nodded,and,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,875,19,Despite what Frank had told her Ellen thanked the young,soldier.,1,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1431,20,He let Donald go and he fell to the floor,with,3,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1188,21,In the,morning,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1437,22,He smiled again and,felt,2,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,311,23,Albert,spoke,2,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1366,24,Why dont you tell,me,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,596,25,Lets get out and Ill,buy,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1710,26,If this were a movie instead of a book this would be,a,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,785,27,Let me,through,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,606,28,Lets have the gates closed and go,home,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,460,29,There will be,men,3,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,562,30,I was thinking,of,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,273,31,She hid the boxes and matches,well.,4,31.0,Female,No formal qualifications,,Canada,Canada,Canada
FDCVCU,4,1127,32,He folded his arms across his chest,and,5,31.0,Female,No formal qualifications,,Canada,Canada,Canada
