participant_id,list,item_id,trial_order,stimulus,target_word,response,age,gender,education,first_language,nationality,country_of_birth,country_of_residence
ZOMDIL,6,1590,85,He sat his son up on the table and laid his belt,beside,out,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,249,86,Tony stopped off at his first,delivery.,dance,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,341,87,He sat down,and,wheb,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1049,88,You know that I,will,cant,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,572,89,"It is a narrow ship,",much,but,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1346,90,They stared at the black wall,and,longingly,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1251,91,Let us give battle to these foreign snakes once and,for,for,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1611,92,Henry washed his hands and sat on,the,the,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1274,93,Michael knew they never hit him and that was half the,problem.,problem,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,808,94,Gilbert sat as still as he could,nursing,but,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,624,95,Christopher,groaned,joked,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,365,96,I do not spare the birds,a,hearts,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1237,97,James walked in to wake Samuel at,four,10,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1535,98,Brian sat down at an empty,table,table,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,766,99,Brian,sniffed,oozed,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1124,100,He folded his arms,across,angrily,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1032,101,"While they sat drinking their tea, Mick",dug,remembered,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1639,102,The speaker turned to her with a smile and,a,wave,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,193,103,Andrew nodded and stood,against,still,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,252,104,Normally they want,to,to,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1386,105,Bruce,is,and,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1069,106,A smile came to,his,his,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1277,107,Alan told Jason,he,why,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1632,108,The speaker,turned,shouted,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,858,109,"Anthony was approached,",just,by,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,879,110,He called earlier and,I,cried,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,441,111,Tell me what really happened,to,today,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1514,112,Billy knocked on the door and waited till he,was,heard,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,121,113,Ross sat back,down,confused,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,916,114,His,helmet,name,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,79,115,He,shouted,embraced,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1360,116,We should talk about the things people talk about,on,my,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,221,117,Steve sat,down,worried,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1123,118,He folded his,arms,arms,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,656,119,Edward,washed,and,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,972,120,Run along home now and bring us,some,the,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1037,121,You know,better,what,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1692,122,I know Richard drinks a little too much,and,but,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1073,123,A smile came to his lips as he,thought,glanced,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,330,124,Follow me closely and watch for,their,my,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1693,125,I know Richard drinks a little too much and,has,has,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1286,126,Now,the,and,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1246,127,Let us give battle to,these,the,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,313,128,Albert spoke before,Barbara,they,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,807,129,Gilbert sat as still as he,could,thought,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1558,130,The shout caught him off,guard,guard,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1287,131,Now the,man,papers,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,525,132,He just wished he could talk,to,better,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,444,133,The,door,end,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,884,134,He called earlier and I already arranged to go,swimming,tomorrow,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,533,135,He lay his sword aside and,extended,put,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,427,136,She was smiling in the,"dark,",distance,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,469,137,They were definitely holding hands,underneath,tonight,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,444,138,The,door,song,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,278,139,The bored looking soldier continued,looking,to,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,190,140,Andrew,nodded,surely,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,934,141,Ken just hoped he wasnt taking his temper out,on,on,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,863,142,"Anthony was approached, just as he had predicted,",in,and,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1252,143,Let us give battle to these foreign snakes once and for,all.,all,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1191,144,In the morning Mickey stood,straight,still,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1095,145,Finally Maria sat down with a cup of,tea,coffee,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,985,146,She just kept telling herself he had to learn a,lesson.,new,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1597,147,If I have time at the,end,end,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1405,148,From the moment we leave this spot be,very,came,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,523,149,He just wished he,could,had,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,79,150,He,shouted,smiled,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1284,151,Alan told Jason he would just sit outside to have,his,a,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,109,152,I,wouldnt,love,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1373,153,"Why dont you tell me what happened on Saturday, step by",step.,my,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,459,154,There will,be,be,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,935,155,Ken just hoped he wasnt taking his temper out on,Chris.,the,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1517,156,Billy knocked on the door and waited till he was told to,enter.,come,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,673,157,They turned,round,on,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,259,158,Powerful in the wrong,"hands,",sense,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1109,159,He didnt seem to mind that she was screaming in his,ear.,ear,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,231,160,Ted smiled and bit his bottom,lip.,lip,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,207,161,Sam felt proud when he went,home.,to,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1708,162,If this were a movie instead of a book this,would,would,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1523,163,Bob sat at the entrance to,the,tge,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1278,164,Alan told Jason he,would,loved,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,628,165,Christopher groaned and lay his,hands,head,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,465,166,They,were,laughed,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,255,167,Normally they want to cut things,up.,loose,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,905,168,He held his mother tight and she cried into his,chest.,arms,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1253,169,Tommy,came,boy,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,152,170,Weve been travelling almost,three,three,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1209,171,It,had,was,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,841,172,She would soon be,found,the,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1684,173,He was already up and dressed and invited us in for a cup of,tea.,tea,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1204,174,In the morning at breakfast Mike smiled,at,just,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,839,175,She would,soon,die,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,82,176,He shouted and the,calling,cat,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,598,177,Lets get out and Ill buy you,a,milk,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1429,178,He let Donald go and he fell to,the,the,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1394,179,Bruce is looking for someone to take the spare,room,key,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1291,180,Now the man is coming who,will,previously,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,603,181,Lets have the gates,closed,open,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1381,182,Emma put her mug of tea down on,the,the,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,730,183,His men will not follow him and they are,few.,alone,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1023,184,We shall arrive properly or you will never,live,attend,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,378,185,Let us leave these poor,people,souls,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,304,186,After,lunch,all,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1474,187,I flung out my hands,and,in,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1340,188,The truck was an older version of the ones the others,drove.,owned,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,177,189,He probably doesnt want people to,know.,cry,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,166,190,Have,a,i,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1108,191,He didnt seem to mind that she was screaming in,his,spanish,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,264,192,She had refused,to,to,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,451,193,There,were,was,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1479,194,I flung out my hands and they said I had,broken,tried,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1295,195,Now the man is coming who will give it back,to,to,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1720,196,James was only in the cell for an,hour,hour,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,653,197,Duncan took a breath and wanted,to,to,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,657,198,Edward washed,his,his,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1721,199,James was only in the cell for an hour,but,and,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1005,200,"The gate was double, one huge mass of wood following",another.,wood,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,462,201,There will be men to,kill,attend,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1420,202,He knocked on the door so hard that he almost broke,it,the,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,993,203,She wound up talking to Barry about her,time,dog,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,150,204,Weve been,travelling,found,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1120,205,He drank too much at times and washed too little at,times.,night,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1362,206,We should talk about the things people talk about on first,dates.,dates,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,388,207,William,sat,the,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,89,208,Hes,broken,happy,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,885,209,He called earlier and I already arranged to go swimming,tomorrow.,with,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,980,210,She just kept telling herself,he,no,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,498,211,"Good God, if",you,they,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1438,212,He smiled again and felt,like,sure,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,1398,213,From,the,mine,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,79,214,He,shouted,found,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,720,215,His dark hair was just visible under his,white,beanie,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
ZOMDIL,6,711,216,All the bowls from the empty tables are,cleared,dirty,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,718,0,His dark hair was just visible,under,behind,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,337,1,He called out but she did,not,not,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1388,2,Bruce is looking,for,sad,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,444,3,The,door,mother,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,79,4,He,shouted,said,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,342,5,He sat down and,began,drank,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1371,6,"Why dont you tell me what happened on Saturday,",step,please,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,327,7,Follow me closely,and,please,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1011,8,The gathered villagers took a step,"back,",back,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,163,9,Alan forgot to shave,again,that,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1172,10,"I am trying, old man, but I would",rather,like,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1477,11,I flung out my hands and they said,I,hello,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1412,12,He knocked on,the,the,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1263,13,Tommy came out of the staff room toilet looking a little,pale.,sheepish,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,296,14,"The van is your lead,",follow,follow,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1380,15,Emma put her mug of tea down,on,slowly,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1216,16,It had been two weeks since Philip had,been,said,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,749,17,Jake,smiled,ran,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1224,18,It is not the most,fragrant,useful,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1584,19,He sat his son up on,the,the,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1079,20,All last week,there,she,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,79,21,He,shouted,smiled,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,22,22,I cannot,tell,talk,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,669,23,She turned and saw him standing,in,there,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,776,24,Phil let,him,him,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,331,25,Follow me closely and watch for their,leader.,smiles,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,794,26,Men could,be,talk,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1695,27,I know Richard drinks a little too much and has a,bit,problem,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1652,28,They say he can breathe fire and kill a,man,dragon,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1491,29,I mostly just pick a dry white and drink it,to,quickly,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,982,30,She just kept telling herself he had,to,left,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,183,31,He put the fork on the,table.,table,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1147,32,He put his hands in,his,his,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,383,33,Walter closed the,door,fridge,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1219,34,It had been two weeks since Philip had been sent to,prison.,boarding,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,630,35,Christopher groaned and lay his hands across,his,the,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,329,36,Follow me closely and watch,for,me,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,187,37,Ill give him more,than,time,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1533,38,Brian sat down at,an,table,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1088,39,Finally,Maria,she,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,444,40,The,door,whitcher,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1464,41,I cant see any amount of talk,getting,mattering,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,374,42,Let,us,me,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,381,43,Walter,closed,wallace,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1623,44,The police officer got out of,the,his,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,789,45,Let me through and youll hear,nothing,my,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1174,46,"I am trying, old man, but I would rather kill",the,myself,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,755,47,"Jake smiled again at his baby daughter,",she,and,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,916,48,His,helmet,shoes,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,779,49,Phil let him go and,Charlie,dance,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,109,50,I,wouldnt,wish,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,659,51,Edward washed his hands,and,quickly,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,203,52,Sam felt,proud,nothing,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1299,53,She threatened to,leave,leave,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,179,54,He put,the,it,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1305,55,She threatened to leave before and this time she,just,meant,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,532,56,He lay his sword aside,and,abs,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,717,57,His dark hair was just,visible,long,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,322,58,Come within the walls to,escape,sleep,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,515,59,He is after glory,and,and,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,746,60,Ian gave Geoffrey a hard slap across,his,his,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
BJADVZ,6,1035,61,"While they sat drinking their tea, Mick dug them a",trench.,hole,32.0,Female,Undergraduate degree (BA/BSc/other),English,United Kingdom,United Kingdom,United Kingdom
