participant_id,trial_id,stimulus,best,worst,rt
46153985,41,gun - axe; willow - rainbow; submarine - football; nail - screw,gun - axe,submarine - football,10336
46153985,42,pumpkin - road; reverend - sandgrouse; valley - keypad; maggot - worm,maggot - worm,valley - keypad,11257
46153985,43,ipod - earthwork; headland - workpiece; dandelion - petal; deer - doe,deer - doe,ipod - earthwork,25321
46153985,44,organiser - gulch; candle - line; gull - mammal; minor - major,organiser - gulch,minor - major,10119
46153985,45,enamel - settee; brand - call; softball - world; black - grey,black - grey,enamel - settee,6749
46153985,46,cloak - temple; notebook - broccoli; purple - yellow; aerial - violet,purple - yellow,notebook - broccoli,9841
46153985,47,dandelion - seed; downtown - ruin; gull - insect; bikini - sculpture,dandelion - seed,bikini - sculpture,10340
46153985,48,amphibian - mammal; bird - goose; rod - novice; bun - headland,bird - goose,bun - headland,42427
46153985,49,flip - flop; resort - gin; belly - draw; bonsai - pullman,flip - flop,bonsai - pullman,8055
46153985,50,hotel - library; athlete - dress; inferior - auto; bathroom - bed,hotel - library,bathroom - bed,6678
46153985,51,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,butterfly - blood,5267
46153985,52,heroine - hart; vacuum - cleaner; monkey - restaurant; foreman - jurist,heroine - hart,monkey - restaurant,19228
46153985,53,can - mill; teatime - plateau; limber - stingray; fruit - raspberry,fruit - raspberry,can - mill,14091
46153985,54,barn - rabbi; daisy - plant; dove - fighter; caravan - shrew,daisy - plant,barn - rabbi,7825
46153985,55,book - oyster; ring - bell; stopper - lid; amphibian - reptile,amphibian - reptile,book - oyster,27626
46193099,1,cob - web; petrel - solarium; fall - stand; skillet - pan,skillet - pan,petrel - solarium,35063
46193099,2,broom - brush; cemetery - cone; plaster - wall; library - footwear,broom - brush,library - footwear,17374
46193099,3,raspberry - strawberry; goat - billy; necklace - hammer; swale - benedict,raspberry - strawberry,necklace - hammer,24726
46193099,4,craftsman - artisan; snowdrop - barge; dough - doughnut; ceiling - mug,craftsman - artisan,snowdrop - barge,17327
46193099,5,canine - husky; bean - layer; beef - deer; hull - heart,canine - husky,bean - layer,11438
46193099,6,anteater - ant; sack - clam; owl - rocket; baseball - rainbow,sack - clam,owl - rocket,32935
46193099,7,anorak - koala; ipod - rope; cafe - donut; guesthouse - flea,anorak - koala,guesthouse - flea,25223
46193099,8,road - sidewalk; vanilla - fudge; latino - rendering; friend - stop,road - sidewalk,latino - rendering,15502
46193099,9,chisel - chip; hold - nest; dreadnought - fossa; belly - black,chisel - chip,dreadnought - fossa,50487
46193099,10,chips - outhouse; milk - weatherman; car - vehicle; berry - seed,car - vehicle,milk - weatherman,14486
46193099,11,blackthorn - harpsichord; bread - chair; gymnastics - port; floor - skyscraper,bread - chair,gymnastics - port,39199
46193099,12,garage - garden; groom - bride; sheet - dolphin; fly - toy,groom - bride,sheet - dolphin,15014
46193099,13,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,oak - ocean,11974
46193099,14,hay - stonechat; garbage - snowmobile; uphill - gravy; guinea - broth,guinea - broth,uphill - gravy,34703
46193099,15,coast - harbour; bottle - library; barbecue - personality; stock - market,coast - harbour,barbecue - personality,14662
46193099,16,winery - tunnel; badger - starfish; hand - palm; sour - lemon,hand - palm,winery - tunnel,12222
46193099,17,monarch - butterfly; bay - porch; ditch - hole; bathroom - garden,monarch - butterfly,bathroom - garden,11375
46193099,18,towpath - roll; garage - nightingale; belly - drop; telegraphy - bluff,belly - drop,telegraphy - bluff,72991
46193099,19,billboard - pudding; door - porch; flap - flop; bakery - shop,door - porch,billboard - pudding,20718
46193099,20,safe - driver; iceberg - game; scoter - stubble; junk - yard,junk - yard,scoter - stubble,26462
46193099,21,petal - twig; blue - white; toucan - ledger; ocean - print,petal - twig,ocean - print,12118
46193099,22,costume - shirt; rabbi - toothbrush; pick - carrot; baker - tunnel,costume - shirt,baker - tunnel,13646
46193099,23,gully - magdalen; tiger - candle; soup - monster; pear - peach,pear - peach,gully - magdalen,29886
46193099,24,bird - insect; rat - cat; dip - action; jar - jelly,rat - cat,dip - action,21542
46193099,25,fungus - plant; aphid - holster; apartment - kitchen; needlework - logger,fungus - plant,needlework - logger,43239
46193099,26,cherry - strawberry; blouse - shirt; infielder - stereo; boss - employer,blouse - shirt,infielder - stereo,12406
46193099,27,cherry - raspberry; sail - transmission; banksia - weekender; broccoli - spinach,cherry - raspberry,banksia - weekender,11534
46193099,28,cobbler - american; orange - yellow; garage - mammal; sump - coyote,orange - yellow,sump - coyote,12493
46193099,29,foundation - base; durham - dreadnought; animal - sandwich; brick - concrete,foundation - base,durham - dreadnought,12478
46193099,30,crescent - goose; squash - reef; bird - nest; sponge - biro,squash - reef,crescent - goose,21694
46193099,31,mint - yard; entertainer - bracken; maze - toner; talker - hypnotist,talker - hypnotist,maze - toner,14350
46193099,32,underwear - bra; roof - tile; package - mail; motorcycle - scooter,motorcycle - scooter,roof - tile,13470
46193099,33,sickle - bra; bath - bathroom; classroom - bar; magpie - peppercorn,bath - bathroom,classroom - bar,13903
46193099,34,captain - nephew; bird - hummingbird; physicist - robin; family - friend,bird - hummingbird,physicist - robin,19246
46193099,35,coke - pepsi; shore - water; bath - wine; people - place,coke - pepsi,people - place,8950
46193099,36,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,knife - sword,couch - bathtub,14414
46193099,37,blackwood - kampong; cafe - diner; gully - corkscrew; support - chip,cafe - diner,gully - corkscrew,52615
46193099,38,flood - stamp; bath - room; blackboard - chalk; skin - skirt,skin - skirt,flood - stamp,49439
46193099,39,side - autoclave; roach - motel; offender - creeper; airplane - airport,offender - creeper,roach - motel,10422
46193099,40,inverter - megalith; ceiling - window; fin - carpet; knife - fork,knife - fork,inverter - megalith,19479
46193099,41,monkey - pumpkin; partridge - exile; volcano - middleman; bed - furniture,bed - furniture,volcano - middleman,11366
46193099,42,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,airplane - storch,14118
46193099,43,breakfast - queen; taxi - cab; salt - teacher; bucket - girl,taxi - cab,salt - teacher,10991
46193099,44,boot - cliff; sweet - sour; geyser - escapement; sheep - wool,sheep - wool,geyser - escapement,14590
46193099,45,car - hawk; flower - rose; dwelling - driver; typist - secretary,flower - rose,car - hawk,11102
46193099,46,draw - chaise; federalist - psalmist; rainbow - whale; flamingo - mammal,flamingo - mammal,rainbow - whale,70735
46193099,47,dessert - orange; wood - dill; mallard - stork; gps - ascetic,mallard - stork,gps - ascetic,12878
46193099,48,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,submarine - football,9855
46193099,49,grape - vine; carburettor - watchtower; float - athenaeum; car - auto,grape - vine,carburettor - watchtower,8798
46193099,50,rail - station; flag - american; bottom - park; knife - ski,knife - ski,bottom - park,13270
46193099,51,liza - volunteer; pen - pencil; market - sushi; alternator - gulch,pen - pencil,alternator - gulch,20990
46193099,52,potato - skating; hare - turtle; calculator - surgeon; skyscraper - tower,skyscraper - tower,calculator - surgeon,12766
46193099,53,megalith - lightweight; cottonwood - benedictine; goose - wolf; park - skate,goose - wolf,cottonwood - benedictine,44694
46193099,54,coast - actor; oyster - clam; blue - sky; cardinal - rule,oyster - clam,coast - actor,10150
46193099,55,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,bear - toddler,10038
46278256,1,quill - pen; elephant - peanut; timothy - reversible; shell - garden,quill - pen,timothy - reversible,11095
46278256,2,chimpanzee - ape; messuage - stoat; piano - wolf; desk - white,chimpanzee - ape,desk - white,25880
46278256,3,translator - iva; bodywork - bluebell; equal - hold; permit - plain,permit - plain,bodywork - bluebell,32335
46278256,4,bird - gull; duck - mallard; lunch - sandwich; ruff - mexican,duck - mallard,ruff - mexican,20941
46278256,5,magnetometer - turboprop; nut - motorcycle; step - swimsuit; hero - locksmith,magnetometer - turboprop,step - swimsuit,27848
46278256,6,sub - sandwich; action - dress; skin - sunglasses; oboe - flute,sub - sandwich,skin - sunglasses,18123
46278256,7,manatee - mezzanine; maple - sugar; orderly - college; rod - bracken,maple - sugar,manatee - mezzanine,25631
46278256,8,garbage - lunch; turnip - bitch; mammal - yellow; geyser - escapement,garbage - lunch,turnip - bitch,31972
46278256,9,gosling - tweed; oak - wood; cone - hill; balaclava - weald,oak - wood,balaclava - weald,19828
46278256,10,cattle - horse; arcade - stoat; squirrel - bren; cloud - kitten,cattle - horse,arcade - stoat,21086
46278256,11,clothes - sock; race - square; pen - pencil; bath - kitchen,pen - pencil,race - square,11210
46278256,12,spice - pintail; caretaker - boniface; negative - mirror; newspaper - print,newspaper - print,spice - pintail,17279
46278256,13,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,butterfly - blood,13266
46278256,14,foot - toe; bedroom - cottage; herb - garden; furniture - room,herb - garden,furniture - room,26507
46278256,15,animator - adit; trimmer - leopard; printer - fishing; flannel - cd,trimmer - leopard,animator - adit,30174
46278256,16,firebird - babu; bakery - vehicle; nightingale - cemetery; plush - tiger,plush - tiger,nightingale - cemetery,21526
46278256,17,router - weald; doll - tinamou; mare - hamster; footwear - bryophyte,mare - hamster,router - weald,25780
46278256,18,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,oak - ocean,19080
46278256,19,chimpanzee - snake; boss - employer; dog - pug; duster - passenger,dog - pug,duster - passenger,13297
46278256,20,opener - can; dog - poodle; squash - tomato; ceiling - door,dog - poodle,ceiling - door,22374
46278256,21,potato - soup; carton - box; daisy - pink; man - stand,carton - box,man - stand,18372
46278256,22,chapel - church; circle - sport; post - tulip; cattle - goat,chapel - church,post - tulip,24377
46278256,23,motor - auto; strawberry - rails; harvester - stubble; carrot - soup,motor - auto,strawberry - rails,26237
46278256,24,willow - raspberry; hole - ground; bat - gander; garbage - snowmobile,hole - ground,garbage - snowmobile,17211
46278256,25,coast - valley; mule - pull; coax - keyboardist; blue - sky,blue - sky,coax - keyboardist,16660
46278256,26,incline - hill; outlet - plug; ledge - cliff; junior - embryo,ledge - cliff,junior - embryo,25397
46278256,27,bowl - plate; collar - tiger; apple - orange; ash - ashtray,bowl - plate,collar - tiger,22558
46278256,28,castor - lucifer; tote - badger; oxford - constable; black - paint,black - paint,tote - badger,31994
46278256,29,pet - puppy; lobe - ear; purple - violet; pocketbook - newspaper,purple - violet,lobe - ear,32703
46278256,30,beach - cliff; keyboard - soldier; sponge - biro; disc - compact,beach - cliff,keyboard - soldier,39582
46278256,31,wrench - monkey; radish - call; slider - gelding; beach - coast,beach - coast,wrench - monkey,36405
46278256,32,bug - spider; poster - tank; bar - grill; koala - tanker,bug - spider,koala - tanker,19887
46278256,33,scree - stein; cone - palm; grind - freudian; coast - downtown,scree - stein,grind - freudian,23071
46278256,34,valve - hotel; compress - calypso; lip - tongue; seatbelt - straw,lip - tongue,compress - calypso,19701
46278256,35,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,submarine - football,14830
46278256,36,dictator - lamb; charcoal - grill; whale - bedsit; paper - pencil,charcoal - grill,whale - bedsit,41821
46278256,37,contractor - mavis; stoneware - duchess; costume - ocean; objective - green,objective - green,stoneware - duchess,55767
46278256,38,limber - stingray; lord - christ; airport - foot; float - control,lord - christ,airport - foot,23438
46278256,39,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,knife - sword,baker - pretzel,28735
46278256,40,cole - gymnastics; hair - wig; black - skirt; guitar - piano,hair - wig,cole - gymnastics,19567
46278256,41,baseball - shirt; plenipotentiary - troposphere; margate - headland; marble - monkey,margate - headland,plenipotentiary - troposphere,36320
46278256,42,cattle - web; blue - fabric; ramona - harmonica; magnet - system,blue - fabric,cattle - web,60769
46278256,43,formation - accompanist; notebook - folder; highland - defibrillator; arm - television,notebook - folder,highland - defibrillator,16779
46278256,44,jacket - sock; belly - black; belly - draw; face - stand,jacket - sock,face - stand,26311
46278256,45,office - desk; broom - brush; lighting - man; pizza - snowflake,broom - brush,lighting - man,23140
46278256,46,ipod - earthwork; coffee - lunch; riverside - predecessor; city - round,coffee - lunch,ipod - earthwork,42341
46278256,47,flamingo - mallard; hawk - mammal; adder - polo; mat - spice,flamingo - mallard,adder - polo,13558
46278256,48,skin - television; wicker - scoter; slide - slip; circle - snake,slide - slip,skin - television,22377
46278256,49,goose - locomotive; spray - hair; coyote - megalith; meat - soup,meat - soup,goose - locomotive,44154
46278256,50,berry - fly; herder - elbow; guitar - keyboard; playground - gum,guitar - keyboard,playground - gum,34673
46278256,51,petal - twig; cap - hat; cattle - sheep; brittle - peanut,cap - hat,brittle - peanut,29836
46278256,52,machine - priest; child - family; pillow - tundra; lackey - footman,lackey - footman,machine - priest,27916
46278256,53,lion - tiger; bar - cocktail; schooner - crow; club - hockey,lion - tiger,schooner - crow,13108
46278256,54,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,sandwich - dale,16700
46278256,55,loudspeaker - cove; beetle - juice; sweet - sour; station - train,sweet - sour,loudspeaker - cove,25920
46392976,1,draw - wing; impala - salad; breakfast - people; cork - taira,draw - wing,breakfast - people,40286
46392976,2,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,oak - ocean,12614
46392976,3,jelly - grape; foot - toe; fullback - tortoise; canine - dog,canine - dog,fullback - tortoise,11118
46392976,4,crier - comet; art - drive; nettle - fairground; lupin - incubator,crier - comet,nettle - fairground,15062
46392976,5,airplane - market; ring - bell; shade - white; coast - downtown,shade - white,airplane - market,16838
46392976,6,art - cheese; coast - sink; scuba - dive; swan - machine,scuba - dive,art - cheese,11590
46392976,7,glass - road; oxford - constable; newspaper - print; dinner - restaurant,newspaper - print,oxford - constable,9982
46392976,8,strand - string; grey - purple; blue - yellow; midfield - humpback,grey - purple,midfield - humpback,11862
46392976,9,diner - sushi; manager - japanese; potato - salad; cabbage - vegetable,cabbage - vegetable,manager - japanese,8262
46392976,10,monster - shell; ratchet - tarzan; father - hose; sub - sandwich,sub - sandwich,father - hose,9678
46392976,11,male - man; tulip - flower; line - temple; baseball - club,male - man,baseball - club,12294
46392976,12,son - dad; hip - fireplace; frigate - crake; hamster - lock,son - dad,frigate - crake,13158
46392976,13,lgb - ape; chicken - salad; bean - layer; riding - gravel,chicken - salad,lgb - ape,10806
46392976,14,church - white; giraffe - zoo; burger - soup; office - desk,office - desk,church - white,39646
46392976,15,bath - room; beat - jacket; art - craft; dough - miro,art - craft,beat - jacket,9646
46392976,16,oregano - nut; shelduck - parlour; cherry - raspberry; banker - bank,cherry - raspberry,shelduck - parlour,8790
46392976,17,antbird - casbah; ewe - lamb; shade - violet; firebird - badger,ewe - lamb,antbird - casbah,13038
46392976,18,eagle - washer; jean - shirt; yoghurt - ben; bar - boat,jean - shirt,yoghurt - ben,62270
46392976,19,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,butterfly - blood,9470
46392976,20,dress - shirt; sloth - ferry; heron - boxcar; club - match,dress - shirt,heron - boxcar,10710
46392976,21,jockey - chinchilla; beard - sport; face - stop; crocodile - mall,jockey - chinchilla,crocodile - mall,21838
46392976,22,mug - beer; amphibian - dragonfly; cherry - sweet; scuba - sweetener,mug - beer,scuba - sweetener,7990
46392976,23,measure - coral; uniform - nurse; carpenter - push; key - web,uniform - nurse,measure - coral,12590
46392976,24,mule - pull; vanilla - fudge; sidewinder - formal; ramona - harmonica,vanilla - fudge,sidewinder - formal,7142
46392976,25,baseball - basketball; pantry - lisle; apartment - bedroom; inferior - auto,apartment - bedroom,inferior - auto,8070
46392976,26,home - family; lemming - barn; bread - ocean; roadrunner - guinness,home - family,roadrunner - guinness,6862
46392976,27,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,tulip - grass,baker - pretzel,51350
46392976,28,animal - sandwich; paddy - wagon; seat - table; roebuck - printer,seat - table,animal - sandwich,6918
46392976,29,green - phone; bowl - plate; ounce - flautist; aquarium - fish,bowl - plate,green - phone,8958
46392976,30,sandpiper - curlew; desk - white; bulldozer - tetra; billboard - sign,billboard - sign,bulldozer - tetra,9966
46392976,31,creature - grey; macaw - elevator; devil - buckeye; mound - zionist,devil - buckeye,macaw - elevator,10478
46392976,32,bleu - jockey; bedroom - feline; salt - teacher; missile - rocket,missile - rocket,salt - teacher,8806
46392976,33,glass - mill; beef - potato; pink - white; butterfly - undulation,pink - white,butterfly - undulation,10166
46392976,34,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,submarine - football,10382
46392976,35,guy - kid; lemon - fruit; cafe - frog; watch - plane,guy - kid,cafe - frog,59262
46392976,36,catchment - inlay; attire - clothes; salad - tomato; custard - race,salad - tomato,custard - race,9326
46392976,37,oak - wood; rod - reel; dessert - pepper; boat - fishing,oak - wood,dessert - pepper,12070
46392976,38,race - human; hockey - ice; art - sculpture; chimpanzee - snake,art - sculpture,chimpanzee - snake,6110
46392976,39,squash - reef; rum - coke; bullfinch - megalith; truck - driver,rum - coke,bullfinch - megalith,13654
46392976,40,sticker - track; chair - table; oval - office; beef - salad,chair - table,beef - salad,8110
46392976,41,parlour - woodcock; bedroom - room; crypt - fall; bag - pillow,bedroom - room,parlour - woodcock,8910
46392976,42,mammal - monkey; action - truck; bay - porch; cherry - dessert,mammal - monkey,bay - porch,6838
46392976,43,beef - cattle; can - sketch; hay - stonechat; pipework - mound,beef - cattle,can - sketch,7558
46392976,44,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,airplane - storch,7918
46392976,45,ice - pick; synagogue - temple; harvester - stubble; paddy - flower,synagogue - temple,paddy - flower,7926
46392976,46,guy - people; downtown - skyscraper; brick - layer; lid - bird,guy - people,lid - bird,8158
46392976,47,bridge - span; green - shade; plant - skate; wheat - hay,green - shade,plant - skate,74614
46392976,48,clamp - school; cat - purple; carrot - pepper; ancient - poster,carrot - pepper,clamp - school,24222
46392976,49,bay - harbour; seashore - cracker; beach - sand; twin - short,bay - harbour,twin - short,7630
46392976,50,sand - boat; castle - sand; apartment - bathroom; imam - headland,apartment - bathroom,imam - headland,8022
46392976,51,black - grey; caravan - shrew; absinthe - merino; dermatologist - valerian,black - grey,caravan - shrew,6614
46392976,52,glacier - orangutan; human - shirt; radish - vegetable; hare - turtle,radish - vegetable,glacier - orangutan,7870
46392976,53,grape - wine; dragonfly - hummingbird; footman - shoveler; ball - glory,dragonfly - hummingbird,ball - glory,10222
46392976,54,talker - hypnotist; marble - farmhouse; sidewalk - street; square - bomb,sidewalk - street,marble - farmhouse,70463
46392976,55,steep - jelly; empress - tails; berry - fly; scale - weight,scale - weight,empress - tails,9054
46561859,1,baker - tunnel; temple - church; towpath - yoghurt; outcrop - basketball,temple - church,towpath - yoghurt,27128
46561859,2,bucket - girl; dome - uniform; aspen - shorts; amphibian - flamingo,dome - uniform,bucket - girl,26791
46561859,3,bartender - alcohol; blender - ice; candy - chocolate; bakery - zebra,candy - chocolate,bakery - zebra,24438
46561859,4,coast - zebra; chocolate - rock; surface - people; drunk - stamp,surface - people,drunk - stamp,27918
46561859,5,harlequin - porpoise; formation - lobe; furniture - man; candidate - president,candidate - president,furniture - man,14877
46561859,6,grip - hold; model - toe; cropper - weekender; asp - badminton,grip - hold,asp - badminton,21177
46561859,7,dad - waiter; fabric - wool; mower - bug; bird - dragonfly,fabric - wool,mower - bug,17856
46561859,8,bakery - bread; armour - crake; cafe - child; basket - driver,bakery - bread,cafe - child,13519
46561859,9,baseball - bear; paperclip - winner; clown - flood; amazon - guildhall,baseball - bear,clown - flood,10426
46561859,10,skin - television; game - sign; bluegrass - handbag; bedroom - floor,bedroom - floor,skin - television,13150
46561859,11,clothes - hat; wash - web; vest - jacket; cliff - shore,vest - jacket,wash - web,11132
46561859,12,ruin - valley; cafe - coffee; ceiling - porch; catch - human,ceiling - porch,cafe - coffee,16468
46561859,13,ounce - plenipotentiary; amphibian - frog; daisy - purple; bed - floor,daisy - purple,ounce - plenipotentiary,10869
46561859,14,tanker - tench; roper - lobe; potato - sweet; giraffe - zoo,potato - sweet,tanker - tench,35242
46561859,15,measure - coral; crankcase - holler; salad - lettuce; newsstand - tonic,salad - lettuce,newsstand - tonic,19206
46561859,16,dancer - palace; toast - destroyer; clarinet - dumbbell; escarpment - columbine,clarinet - dumbbell,dancer - palace,15160
46561859,17,coyote - spectrometer; teatime - plateau; city - downtown; husky - match,city - downtown,coyote - spectrometer,21020
46561859,18,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,walnut - pear,13222
46561859,19,radio - draw; guitar - track; belly - drop; paperclip - staple,paperclip - staple,belly - drop,12530
46561859,20,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,gun - axe,11904
46561859,21,drunkard - jetty; cocktail - dinner; monkey - oak; sock - shoe,sock - shoe,drunkard - jetty,10628
46561859,22,map - plug; camper - robin; kali - bedsit; sepulchre - windscreen,sepulchre - windscreen,map - plug,60579
46561859,23,house - windmill; erne - beard; parrot - pelican; diner - restaurant,diner - restaurant,house - windmill,10268
46561859,24,sour - lemon; cloak - temple; narcissus - bloomer; doll - tinamou,sour - lemon,cloak - temple,21806
46561859,25,megalith - lightweight; sweet - wine; harmonica - artemisia; ewe - lamb,harmonica - artemisia,ewe - lamb,9761
46561859,26,berry - fruit; biochemist - scrutineer; safe - driver; building - zombie,berry - fruit,building - zombie,20706
46561859,27,pants - blanket; airplane - storch; wife - mother; sandwich - dale,pants - blanket,airplane - storch,16001
46561859,28,chicken - salad; doorbell - ring; dessert - strawberry; seaplane - shrew,dessert - strawberry,doorbell - ring,62476
46561859,29,balloon - clown; cucumber - tea; sloth - ferry; checkout - dunlin,sloth - ferry,balloon - clown,20154
46561859,30,aircraft - wing; shears - scissors; bowl - plate; kitchen - outfit,bowl - plate,aircraft - wing,25566
46561859,31,amphibian - insect; rock - track; line - street; sidewalk - street,amphibian - insect,rock - track,45546
46561859,32,rye - wheat; gps - ai; celery - stay; chicken - lamb,chicken - lamb,celery - stay,11062
46561859,33,feline - kitty; angelica - breaker; white - yellow; snipe - psalmist,feline - kitty,snipe - psalmist,23157
46561859,34,livestock - dat; ball - drop; fungus - duck; flood - water,flood - water,fungus - duck,16561
46561859,35,chocolate - squirrel; punch - thatch; burger - dessert; midfield - humpback,midfield - humpback,chocolate - squirrel,37799
46561859,36,gingham - hacienda; guesthouse - flea; fruit - strawberry; heel - barn,fruit - strawberry,guesthouse - flea,48482
46561859,37,palace - killer; cafe - diner; bakery - shop; fiber - silk,fiber - silk,palace - killer,7493
46561859,38,taxi - cab; bird - parrot; newspaper - have; cross - tower,bird - parrot,newspaper - have,10897
46561859,39,pocketbook - newspaper; apartment - beach; hill - rust; trogon - homestead,hill - rust,trogon - homestead,16618
46561859,40,sailor - chocolate; cellar - attic; racing - shirt; pin - fire,cellar - attic,sailor - chocolate,10242
46561859,41,beef - pepper; wagon - toy; hair - lizard; seed - sunflower,wagon - toy,seed - sunflower,12756
46561859,42,enemy - liza; middleman - snipe; beef - potato; downtown - howler,beef - potato,downtown - howler,57216
46561859,43,skirt - seabed; sitar - precipice; ship - sink; pelican - stork,pelican - stork,skirt - seabed,38549
46561859,44,crankshaft - mufti; hemlock - folate; blouse - shirt; minder - headmaster,blouse - shirt,crankshaft - mufti,44193
46561859,45,trombone - head; fungus - rust; ice - snow; cattle - seller,ice - snow,trombone - head,8559
46561859,46,hepatic - landline; breakfast - kitchen; engine - fire; employee - employer,employee - employer,engine - fire,10333
46561859,47,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,bear - toddler,7707
46561859,48,scanner - bailey; hispanic - butter; sheet - white; banker - bank,sheet - white,hispanic - butter,14186
46561859,49,machine - sketch; pastry - bedroom; face - stop; troopship - ancient,troopship - ancient,pastry - bedroom,19331
46561859,50,top - board; chair - ipod; fire - sand; restaurant - sushi,restaurant - sushi,chair - ipod,10893
46561859,51,kingfisher - bus; fruit - tomato; sour - lady; egg - nest,fruit - tomato,sour - lady,11237
46561859,52,devil - club; eraser - pen; screw - driver; poodle - puppy,poodle - puppy,screw - driver,12689
46561859,53,houseboat - weevil; nag - oven; grain - wheat; router - hawk,grain - wheat,houseboat - weevil,21505
46561859,54,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,knife - sword,couch - bathtub,9458
46561859,55,fountain - hill; bay - porch; lemming - cosmetic; lamb - mother,bay - porch,lemming - cosmetic,17335
46636496,1,scree - stein; black - grey; doll - house; outfit - skirt,scree - stein,doll - house,21459
46636496,2,wrap - female; office - rocket; bongo - cpa; badger - package,office - rocket,bongo - cpa,14104
46636496,3,downtown - lock; hoe - doll; pelican - stork; agitator - pluralist,hoe - doll,downtown - lock,8628
46636496,4,orange - raspberry; plate - saucer; volcano - scissors; salad - soup,volcano - scissors,orange - raspberry,15213
46636496,5,action - dress; pipework - mound; draw - wing; cross - outfit,draw - wing,action - dress,20817
46636496,6,agonist - doer; willow - prong; sheep - wool; trogon - homestead,willow - prong,trogon - homestead,15245
46636496,7,blue - sky; tiger - candle; car - hawk; tramway - shoveler,blue - sky,car - hawk,12835
46636496,8,seam - mulatto; grocery - store; garden - house; sock - stocking,garden - house,sock - stocking,14656
46636496,9,grind - purse; boat - sink; chicken - salad; skin - skirt,skin - skirt,chicken - salad,8904
46636496,10,racing - shirt; fin - carpet; mammal - yellow; westerner - ordnance,westerner - ordnance,mammal - yellow,16236
46636496,11,sandpiper - curlew; rock - track; breakfast - lunch; walker - dale,rock - track,breakfast - lunch,11423
46636496,12,loudspeaker - cove; guinness - blackcap; goose - gander; collar - garbage,goose - gander,loudspeaker - cove,14469
46636496,13,post - white; wash - web; niece - nephew; pig - radio,wash - web,pig - radio,12851
46636496,14,soldier - goose; sulla - crematorium; saloon - general; garden - kitchen,garden - kitchen,sulla - crematorium,9143
46636496,15,satchel - manatee; token - cuddy; doorbell - ring; book - ceramic,token - cuddy,doorbell - ring,6890
46636496,16,pocketbook - newspaper; aerial - violet; oxford - constable; cub - hospital,pocketbook - newspaper,cub - hospital,12483
46636496,17,bar - grill; hawk - pelican; agua - tetra; lamp - light,agua - tetra,bar - grill,13438
46636496,18,xerox - knoll; clown - snipe; guitar - piano; hill - rust,guitar - piano,clown - snipe,11817
46636496,19,pottery - clay; piste - gurkha; soybean - pulse; chip - meat,chip - meat,pottery - clay,13023
46636496,20,carrot - sunflower; priest - sharer; plush - carpet; brick - building,plush - carpet,priest - sharer,10861
46636496,21,associate - liza; soup - monster; shore - line; chicane - kea,shore - line,associate - liza,6658
46636496,22,chapel - tower; brick - wall; hippodrome - coriander; pharmacist - escarpment,brick - wall,hippodrome - coriander,10493
46636496,23,flower - plant; incline - hill; glass - mill; bedroom - breakfast,flower - plant,glass - mill,12460
46636496,24,guy - stop; camera - theatre; luger - coral; suds - bath,suds - bath,guy - stop,7302
46636496,25,oyster - clam; humpback - mantel; sack - bag; seaplane - muzzle,sack - bag,seaplane - muzzle,11504
46636496,26,aircraft - guy; female - square; poncho - batik; bed - bedroom,poncho - batik,bed - bedroom,13625
46636496,27,primate - monkey; sub - needle; restaurant - violet; formal - dress,primate - monkey,sub - needle,7911
46636496,28,diva - brie; snap - crackle; squash - reef; idol - billy,diva - brie,squash - reef,8286
46636496,29,sumac - cattle; spool - shell; pumpkin - valley; gull - stork,spool - shell,pumpkin - valley,10357
46636496,30,hedge - puffer; beauty - orchid; ball - drop; cross - post,ball - drop,hedge - puffer,10823
46636496,31,daily - blood; fishing - rainbow; sponge - ocean; pleat - cookware,daily - blood,pleat - cookware,8930
46636496,32,cousin - reptile; terrace - abm; son - dad; poster - tank,son - dad,terrace - abm,11822
46636496,33,reptile - stork; marquee - lemur; pimpernel - tipper; library - closer,library - closer,pimpernel - tipper,10673
46636496,34,compass - spring; face - lip; animal - candy; jr - crampon,animal - candy,jr - crampon,15862
