participant_id,age,trial_order,stimulus,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10
623979,29.0,1,repair,shop,car,garage,fix,mend,wrench,screwdriver,care,emotion,grey
623979,29.0,2,infection,illness,hospital,puss,red,sore,dangerous,blood,unwell,treatment,cure
623979,29.0,3,riddle,fantasy,trick,puzzle,game,quiz,poem,sneaky,challenge,adventure,tom
623979,29.0,4,spider,web,legs,black,winter,halloween,eggs,nest,dark,tunnel,cave
623979,29.0,5,wish,star,well,want,magic,birthday,candle,turkey,eyes-closed,hopeful,child
623979,29.0,6,past,tense,,times,nostalgia,gone,warm,reminisce,reflection,memories,life
623979,29.0,7,cinema,film,movie,popcorn,snacks,documentary,friends,screen,event,marathon,sofa
623979,29.0,8,rectangle,square,triangle,shapes,mathematics,school,paper,frame,angles,edges,surface
623979,29.0,9,shoulder,injury,pads,body,torso,football,shrug,cold,massage,roll,broad
623979,29.0,10,tomato,red,fruit,vegetable,salad,bruschetta,sauce,pasta,bolognese,soup,fresh
623979,29.0,11,amaze,wonderful,surprise,fun,party,view,breathtaking,inspire,fulfill,surpass,laughter
623979,29.0,12,chorus,sing,choir,perform,church,music,score,carol,celebration,focus,group
623979,29.0,13,wreck,ship,emotional,ruin,destroy,break,crumble,vulnerable,mistake,well-being,error
623979,29.0,14,believe,wish,grounding,hope,inspire,motivation,hooked,decision,positive,hopeful,trust
624280,36.0,0,occupation,job,doctor,farmer,busy,employment,economy,teacher,tax,contract,employer
624280,36.0,1,pad,key,mouse,sanitary,tampon,cushion,seat,paw,packaging,walk,tiger
624280,36.0,2,buck,dollar,money,trend,bronco,bull,horse,star,earn,pay,note
624280,36.0,3,claims,explains,allege,compensation,court,small,takes,grabs,receives,missing,gets
624280,36.0,4,brake,stop,car,truck,bike,faulty,crash,accident,fluid,skid,tyre
624280,36.0,5,retreat,leave,hide,calm,go,shrink,yoga,turn,surrender,battle,army
624280,36.0,6,braces,teeth,belt,shoulders,stretchy,buckle,man,elastic,steels,push,fortify
624280,36.0,7,beginner,learner,driver,school,musician,violin,child,inexperienced,first,lesson,class
624280,36.0,8,oar,boat,canoe,wood,paddle,row,toad,water,effort,gondola,race
624280,36.0,9,radiator,heat,warmth,metal,clank,hot,boiler,bleed,key,white,old
624280,36.0,10,salesman,con,watch,car,insurance,bravado,patter,technique,dealership,cash,charisma
624280,36.0,11,pardon,execution,governor,law,burp,excuse,sorry,hearing,deaf,clemency,allow
624280,36.0,12,sap,tree,bark,sticky,orange,insect,suck,remove,take,drain,amber
624280,36.0,13,stocking,presents,santa,christmas,filler,lumpy,wrinkle,beige,legs,suspenders,nylon
624280,36.0,14,relativity,einstein,mathematics,equations,forces,science,complicated,equivalence,white,blackboard,diagram
628212,63.0,0,oatmeal,porridge,oats,breakfast,healthy,biscuits,nutritious,filling,flapjack,milk,organic
628212,63.0,1,sunrise,beautiful,daytime,refreshing,new,colourful,clouds,sky,vista,scenery,happiness
628212,63.0,2,back,problems,stiff,aching,spotty,before,prior,rewind,restart,behind,reverse
628212,63.0,3,year,time,exciting,birthday,anniversary,period,long,anticipation,trepidation,month,week
628212,63.0,4,not,negative,false,nan,stop,think,beware,danger,halt,careful,hesitate
628212,63.0,5,snake,adder,asp,grass,slimy,scary,colourful,rare,strong,long,reptile
628212,63.0,6,nasty,awful,disgusting,dirty,rubbish,smelly,sticky,trash,,yuk,mean
628212,63.0,7,joke,pun,comedian,funny,happy,foolish,humour,hysterical,dry,hilarious,story
628212,63.0,8,peaceful,calm,cemetery,funeral,quiet,sleepy,death,subdued,asleep,restful,content
628212,63.0,9,bird,thrush,robin,blackbird,sparrow,flying,nests,owl,eagle,heron,prey
628212,63.0,10,beverage,tea,coffee,milk,chocolate,water,lemonade,pop,wine,beer,thirst
628212,63.0,11,loose,slack,baggy,change,knot,tie,easy,unsafe,risky,shoddy,release
628212,63.0,12,opening,ajar,opportunity,entry,times,presents,bags,doors,buttons,tearing,pulling
628212,63.0,13,right,hand,side,correct,affirmative,yes,true,agree,nodding,certain,opinion
628212,63.0,14,attire,dress,smart,suit,scruffy,tidy,clean,dirty,uniform,appropriate,unkept
631308,51.0,0,noose,rope,knot,hangman,execution,suicide,loop,wire,trap,animals,cruel
631308,51.0,1,active,sport,exercise,walking,running,physical,fit,well,movement,alive,gym
631308,51.0,2,roll,move,fun,round,baking,hill,,circular,wheels,turn,trolly
631308,51.0,3,winding,clock,spiraling,twisting,blow,baby,burping,circular,key,breathless,turning
631308,51.0,4,kettle,boil,steam,hot,water,electrical,morning,coffee,tea,company,power
631308,51.0,5,nylons,friction,underwear,tights,exercise,gym,lycra,underskirt,shiny,elasticated,electric
631308,51.0,6,outline,border,draw,highlight,enclose,explain,brief,box,trace,summarise,
631308,51.0,7,worm,insect,garden,soil,dirt,plants,wet,wriggle,ear,music,intestines
631308,51.0,8,punch,hit,blow,hurt,alcohol,boxing,bag,fruit,pitcher,ice,glasses
631308,51.0,9,thumb,okay,hand,fingers,pages,book,joints,good,digit,grip,pinch
631308,51.0,10,trailer,car,lorry,transport,movie,film,adverts,heavy,move,anticipate,promote
631308,51.0,11,wide,big,long,large,great,huge,spacious,broad,open,sizeable,volume
631308,51.0,12,private,secret,important,confidential,exclusive,limited,friends,secluded,intimate,trusted,army
631308,51.0,13,uncooked,raw,meat,fresh,fridge,cold,freeze,,rare,food,salad
631308,51.0,14,talent,singer,gymnast,ability,natural,gifted,performer,musician,techniques,flair,undiscovered
635359,32.0,0,bless,you,us,god,kind,blessed,touched,lucky,fortunate,help,understand
635359,32.0,1,loyal,partner,friend,dog,companion,friendly,understanding,back-up,longevity,unconditional,trust
635359,32.0,2,unit,team,together,electricity,multiple,parts,computer,hardware,software,soldiers,army
635359,32.0,3,anchor,boat,locked,sturdy,seabed,afloat,firm,metal,ship,trawler,marine
635359,32.0,4,transportation,car,bus,taxi,bike,truck,lorry,coach,plane,ship,boat
635359,32.0,5,zone,area,ball,party,segregated,control,part,piece,marking,football,sport
635359,32.0,6,intake,outtake,collect,receive,own,school,group,inhale,exhale,company,business
635359,32.0,7,pole,north,south,dancer,poland,may,vault,club,fireman,arctic,antarctic
635359,32.0,8,menthol,cigarette,mint,chew,smoke,fumes,products,purchase,shop,vape,marijuana
635359,32.0,9,still,water,photo,statue,movement,stationery,sparkling,frozen,stuck,screenshot,video
635359,32.0,10,permission,authorisation,inclusion,granted,denied,acceptance,access,omission,received,signed-off,okay
635359,32.0,11,mold,stain,growth,airtight,breathe,lungs,damage,landlord,illness,killer,cheese
635359,32.0,12,piston,engine,gun,mechanical,motion,old-fashioned,cup,race,moving,racing,starting
635359,32.0,13,boss,work,email,company,director,manager,team-leader,money,authority,control,supervisor
635359,32.0,14,score,draw,football,music,film,nan,goal,goalkeeper,striker,midfielder,defender
635649,24.0,0,meter,length,measurement,gap,ruler,measuring,diy,metre,space,coin,car
635649,24.0,1,inflation,prices,groceries,property,government,money,cost,budget,growth,expansion,supermarket
635649,24.0,2,atmosphere,space,environment,surroundings,vibes,float,spaceship,astronaut,alien,work,planet
635649,24.0,3,mussel,seafood,fish,mollusc,taste,texture,smell,shell,small,grub,party
635649,24.0,4,checking,authentication,precision,double-check,tick,marking,school,test,grade,grading,approval
635649,24.0,5,twice,double,more,extra,portion,baked,size,big,growth,set,twins
635649,24.0,6,safari,africa,internet,search,browser,jungle,animals,rhino,lion,giraffe,wildebeest
635649,24.0,7,under,management,less,investigation,stand,invest,nan,neath,whelming,standing,over
635649,24.0,8,toil,hubble,bubble,trouble,newt,eyes,cauldron,witches,witch,broomstick,potion
635649,24.0,9,boiled,egg,vegetables,carrot,chicken,cauliflower,cabbage,broccoli,food,nutrients,cooking
635649,24.0,10,pale,ale,skin,light,white,transparent,pastel,colour,lacking,tan,holiday
635649,24.0,11,perish,turmoil,destroy,die,dead,hunger,hungry,thirsty,fight,poor,health
635649,24.0,12,soak,feet,veg,clean,scrub,nails,bathe,wash,bathtub,soap,loofah
635649,24.0,13,sometimes,always,occasional,often,never,less,more,choice,question,questionnaire,frequency
635649,24.0,14,oath,agree,signed,promise,promised,decided,strong,decision,police,court,religion
641103,31.0,0,trailer,movie,film,explosions,music,truck,park,heavy,vehicle,poverty,dirty
641103,31.0,1,wide,broad,plains,expanse,vacuum,open,sky,overwhelming,measurement,big,narrow
641103,31.0,2,private,secure,closed,intimate,hidden,trust,personal,school,army,genitals,inner
641103,31.0,3,roll,cartwheel,revolve,bread,bakery,christmas,warm,dice,gaming,tumble,wheel
641103,31.0,4,thumb,finger,hand,grip,human,primate,book,handle,manipulate,hitchhike,signal
641103,31.0,5,punch,hit,fight,pain,strike,martial-arts,karate,dodge,conflict,aggression,anger
641103,31.0,6,uncooked,raw,unsafe,bacteria,kitchen,refrigerator,chicken,slimy,oven,food,preparation
641103,31.0,7,worm,squirm,dirt,soil,underground,animal,simple,nature,gross,slimy,wiggle
641103,31.0,8,noose,hang,rope,criminal,gallows,loop,knot,punishment,escape,death,fear
641103,31.0,9,active,healthy,sports,walking,energy,thin,fit,football,running,hiking,camping
641103,31.0,10,talent,skill,music,art,painting,violin,piano,intelligent,popular,singing,famous
641103,31.0,11,winding,circuitous,river,path,road,travel,mountains,crooked,straight,indirect,journey
641103,31.0,12,outline,shape,line,writing,picture,summary,draw,simple,basic,detail,generalization
641103,31.0,13,nylons,stockings,skirt,legs,dress,formal,woman,textile,silk,hole,rip
641103,31.0,14,kettle,whistle,loud,hot,water,boil,kitchen,sink,tap,tea,drink
651869,41.0,0,oath,swear,truth,pledge,oats,church,honesty,old,marriage,time,men
651869,41.0,1,soak,wet,bath,shower,wash,summer,water,drench,play,clothes,rain
651869,41.0,2,inflation,money,expensive,rate,exchange,bank,corporate,mortgage,insurance,finance,percentage
651869,41.0,3,checking,look,watching,diligence,registering,careful,savings,eyes,examine,scrutiny,study
651869,41.0,4,perish,die,death,fall,expire,lost,lose,freeze,destroy,rot,fade
651869,41.0,5,boiled,cooked,burnt,dead,heat,steamed,simmer,poached,burn,scald,hot
651869,41.0,6,sometimes,other,occasionally,irregular,rarely,erratic,infrequent,random,hardly,frequent,average
651869,41.0,7,toil,work,hard,sweat,tough,effort,labour,grind,struggle,hurt,impossible
651869,41.0,8,safari,africa,jeep,animal,hot,internet,plains,jungle,excursion,open,fun
651869,41.0,9,mussel,sea,food,wet,ocean,grow,animal,smiley,black,old,underwater
651869,41.0,10,atmosphere,gas,earth,space,oxygen,hydrogen,breath,universe,thin,globe,cloud
651869,41.0,11,meter,distance,yard,centimetre,mile,far,gas,electric,recording,usage,kilometer
651869,41.0,12,under,over,less,small,below,down,underneath,lower,beneath,bottom,low
651869,41.0,13,pale,white,skin,feint,light,soft,bland,fade,grey,green,ill
651869,41.0,14,twice,once,thrice,double,pair,set,matching,marry,couple,twin,two
653739,27.0,0,messy,dirty,tidy,mop,clean,toys,lazy,time,sleep,kitchen,mind
653739,27.0,1,camping,tent,field,site,van,car,park,rope,sleeping,wash,sky
653739,27.0,2,process,computer,digital,analogue,work,test,use,efficient,easy,hard,way
653739,27.0,3,procedure,formal,write,take,medical,medicine,doctor,hospital,consent,deliver,complete
653739,27.0,4,thought,mind,brain,abstract,emotion,quick,relate,think,friend,idea,bulb
653739,27.0,5,marble,stone,cold,clear,pretty,vein,white,black,expensive,kitchen,designer
653739,27.0,6,repeat,again,test,experiment,check,accurate,time,measure,write,report,understand
653739,27.0,7,spend,money,purse,shop,buy,bank,account,price,ask,work,purchase
653739,27.0,8,obey,will,slave,order,task,objective,shout,ask,willing,work,master
653739,27.0,9,pickles,jar,olive,oil,juice,lid,glass,eat,stick,cucumber,dill
653739,27.0,10,triangle,square,shape,maths,teach,learn,side,angle,draw,line,measure
653739,27.0,11,blind,eye,curtain,shape,slat,lift,open,close,wind,string,fabric
653739,27.0,12,vow,wedding,husband,wife,priest,aisle,write,ring,speech,pray,love
653739,27.0,13,cathedral,church,vicar,pew,priest,candle,song,hymn,prayer,angel,god
653739,27.0,14,recliner,sofa,chair,seat,couch,living,room,fabric,comfy,long,sleep
656404,31.0,0,outline,drawing,area,map,black,line,figure,layout,plan,show,mark
656404,31.0,1,private,secret,personal,individual,army,soldier,quiet,secretive,close,confidante,introverted
656404,31.0,2,roll,dice,tumble,fall,bread,bun,bap,hill,coin,toss,throw
656404,31.0,3,kettle,fish,black,pot,water,heat,bell,weight,tea,steam,electric
656404,31.0,4,wide,vast,big,gape,gap,huge,house,length,eyed,arms,hug
656404,31.0,5,talent,show,ability,special,clever,practise,art,music,drama,acting,skill
656404,31.0,6,thumb,nail,tack,finger,hand,leaf,turn,page,touch,caress,joint
656404,31.0,7,worm,bird,squeeze,ground,mud,hole,book,creep,sneak,wriggle,writhe
656404,31.0,8,trailer,park,movie,advert,television,home,van,caravan,move,video,vehicle
656404,31.0,9,active,sporty,running,swimming,jump,walk,sports,yoghurt,fit,healthy,movement
656404,31.0,10,noose,swing,hang,death,knot,tie,rope,neck,gallows,tree,lynch
656404,31.0,11,uncooked,rare,raw,meat,dangerous,cook,oven,fry,fresh,unprepared,recipe
656404,31.0,12,nylons,tights,stockings,fabric,translucent,opaque,women,socks,shoes,dress,material
656404,31.0,13,punch,hit,juice,rum,smack,fist,kick,fight,aggression,violence,drink
656404,31.0,14,winding,swerving,climbing,high,road,hill,corners,trees,turns,breathlessness,clock
659452,63.0,0,shove,push,nudge,hit,move,elbow,banish,exclude,throw,force,aside
659452,63.0,1,sling,back,singapore,hammock,bandage,throw,fling,chuck,twirl,support,injury
659452,63.0,2,mechanical,machine,robot,metal,motorized,parts,technical,tools,car,fixtures,workings
659452,63.0,3,caffeine,coffee,tea,awake,hit,stimulant,drug,palpitations,wired,sleeplessness,energy
659452,63.0,4,record,vinyl,disc,data,writing,facts,albums,singles,player,transmission,listen
659452,63.0,5,lightheaded,dizzy,faint,fuzzy,foggy,unsteady,shakey,disoriented,sleepy,floppy,tipsy
659452,63.0,6,vote,election,president,party,politics,government,democracy,say,choose,elect,yes
659452,63.0,7,mammal,animal,human,dog,cat,warm,offspring,milk,birth,cuddly,furry
659452,63.0,8,regret,rue,mourn,sorry,wrong,mistake,undoing,sadness,unhappiness,bad,doing
659452,63.0,9,slay,kill,defeat,win,overtake,succeed,murder,compete,demise,ended,death
659452,63.0,10,zest,life,excitement,enthusiasm,perky,bright,tangy,uplifting,love,zingy,active
659452,63.0,11,say,tell,speak,repeat,converse,sentence,conversation,opinion,vote,exclaim,speech
659452,63.0,12,why,reason,because,how,where,about,explanation,exploring,resulting,understanding,question
659452,63.0,13,scrap,metal,heap,book,bits,junk,pieces,scratchings,,end,fight
659452,63.0,14,legend,winner,myth,story,fable,mythology,sports,actor,movies,celebrity,celebrated
66328,34.0,0,caffeine,coffee,energy,morning,teabag,adrenaline,mug,bean,money,addictive,adult
66328,34.0,1,sling,shot,arm,throw,brat,broken,hurt,casts,fishing,rod,hurl
66328,34.0,2,legend,greatest,achiever,success,famous,wealth,celebrity,history,recognizable,unbeatable,talented
66328,34.0,3,vote,government,brexit,labour,people,candidate,right,left,democracy,choice,common
66328,34.0,4,mammal,human,cat,lion,tiger,bat,dolphin,egg,hair,milk,birth
66328,34.0,5,lightheaded,dizzy,sick,dehydrated,hungry,overheated,drunk,faint,collapse,fall,hurt
66328,34.0,6,zest,enjoyment,relish,agreeable,flavour,interesting,liveliness,orange,peel,spray,smell
66328,34.0,7,mechanical,robot,machine,car,factory,mechanic,fixing,broken,metal,garage,device
66328,34.0,8,slay,queen,kill,amusing,impressive,violence,quality,style,modern,agree,cut
66328,34.0,9,scrap,metal,unwanted,junk,abandoned,leftover,dumped,reused,recycle,litter,money
66328,34.0,10,regret,past,relationships,decisions,choices,often,depression,life,mistake,undone,career
66328,34.0,11,why,everything,what,annoyed,me,choice,understand,hurt,confused,mistake,take
66328,34.0,12,shove,push,rude,shovel,abuse,bully,strong,stance,enemy,anger,hands
66328,34.0,13,record,player,device,music,video,voice,memories,journal,photos,hit,vinyl
66328,34.0,14,say,honestly,voice,heart,mouth,words,something,anything,heard,listen,it
665305,53.0,0,messy,scatty,paint,food,flour,desk,hair,makeup,play-doh,garden,house
665305,53.0,1,spend,money,cash,coins,gifts,rich,luxurious,sumptuous,short,shopping,online
665305,53.0,2,recliner,seat,back,plane,old,comfy,expensive,relax,backrest,chair,rocking
665305,53.0,3,procedure,method,system,activity,technique,operation,hospital,ill,undertaking,work,plan
665305,53.0,4,pickles,hedgehog,predicament,dilemma,jam,hole,nan,onions,sauerkraut,cabbage,branston
665305,53.0,5,blind,eyes,sight,none,black,scary,vision,mouse,nursery,rhyme,optician
665305,53.0,6,vow,marriage,pledge,promise,agree,wedding,consent,betroth,contract,engage,guarantee
665305,53.0,7,process,order,procedure,method,technique,think,plan,approach,colour,blue,ink
665305,53.0,8,repeat,over,twice,recite,perform,replay,duplicate,rerun,restate,reiterate,retell
665305,53.0,9,obey,accept,concur,comply,observe,execute,follow,adhere,agree,keep,serve
665305,53.0,10,triangle,maths,music,instrument,relationship,love,tryst,affair,metal,chime,pitch
665305,53.0,11,marble,round,ball,smooth,game,worktop,expensive,breakable,marks,kitchen,dear
665305,53.0,12,thought,think,mind,attention,hope,logic,understanding,hopeful,past,time,effort
665305,53.0,13,cathedral,church,religion,spire,point,xmas,god,towns,guildford,carols,concerts
665305,53.0,14,camping,wet,tent,mud,kids,holiday,chair,table,wind,field,cows
667764,28.0,0,occupation,job,house,doctor,accountant,money,lawyer,purpose,time,dentist,networking
667764,28.0,1,stocking,christmas,gift,fun,family,sock,christ,toy,coal,orange,year
667764,28.0,2,radiator,heat,water,cost,metal,hard,steel,bleed,heating,radiation,winter
667764,28.0,3,brake,pad,car,bike,worn,hard,screech,crash,fast,rubber,road
667764,28.0,4,retreat,war,army,solider,medieval,shield,gun,over,work,holiday,networking
667764,28.0,5,relativity,relative,position,gravity,difference,up,down,speed,light,fast,slow
667764,28.0,6,pardon,excuse,rude,polite,embarrassed,excused,belch,wind,biden,usa,court
667764,28.0,7,pad,note,pen,words,writing,jot,old,school,work,spell,handwriting
667764,28.0,8,sap,tree,canada,maple,bark,rubber,forest,sticky,smell,tacky,pine
667764,28.0,9,oar,boat,row,wood,work,exercise,cambridge,oxford,water,fast,old
667764,28.0,10,claims,small,law,court,money,effort,sad,time,legal,argue,win
667764,28.0,11,buck,pass,burden,take,work,effort,trend,horse,donkey,hurt,pain
667764,28.0,12,salesman,door,knock,call,scam,car,vacuum,window,time,annoying,con
667764,28.0,13,braces,teeth,pain,food,chew,clothing,trousers,color,school,removed,dentist
667764,28.0,14,beginner,new,trial,experience,learn,teacher,start,first,fun,inexperienced,nervous
670570,29.0,0,left,handed,side,brained,alone,stranded,right,leaning,without,eye,foot
670570,29.0,1,turkey,chicken,roast,farm,meat,bird,country,hot,sandwich,dinner,feathers
670570,29.0,2,squirrel,animal,park,tree,grass,nuts,graveyard,grey,white,countryside,wildlife
670570,29.0,3,serpent,snake,reputation,bible,taylor,liar,manipulate,reptile,zoo,slither,scales
670570,29.0,4,snot,bogies,nose,illness,flu,hospital,baby,green,slimy,disgusting,cold
670570,29.0,5,subtract,minus,mathematics,add,takeaway,reduce,withdraw,undo,school,teacher,lessons
670570,29.0,6,lamb,animal,sheep,baby,spring,sunshine,cute,happy,scared,vulnerable,wool
670570,29.0,7,pouch,kangaroo,joey,australia,purse,hole,secret,money,handbag,small,coin
670570,29.0,8,shrimp,ocean,whale,flamingo,pink,sea,underwater,fish,cold,dinner,animal
670570,29.0,9,loaf,bread,fruit,dinner,lunch,eating,hungry,meal,butter,bakery,shop
670570,29.0,10,vodka,drink,potato,russia,party,drunk,alcohol,club,addiction,coke,drugs
670570,29.0,11,little,small,dwarfism,tiny,cute,miniature,bit,child,pet,love,kiss
670570,29.0,12,choir,singing,children,school,nativity,christmas,orchestra,show,broadway,carols,church
670570,29.0,13,be,exist,being,stay,do,identity,hamlet,shakespeare,bumblebee,image,remain
670570,29.0,14,circus,clown,acrobat,tent,elephant,tiger,lights,performance,show,fire,funfair
671819,54.0,0,oak,tree,old,acorns,wood,forrest,woods,grows,furniture,logs,branches
671819,54.0,1,mosquito,bite,insect,holiday,abroad,nasty,blood,itchy,scary,repellent,worrying
671819,54.0,2,sales,shops,january,reductions,bargains,deals,sell,busy,online,retail,money
671819,54.0,3,rodeo,horses,cowboys,cattle,america,fun,dangerous,lasso,riders,food,drive
671819,54.0,4,bark,dog,wood,noise,yapp,loud,warning,tree,noisy,shout,yell
671819,54.0,5,canvass,painting,art,blank,under,tent,material,camping,easel,brush,draw
671819,54.0,6,switch,swatch,turn,on,off,change,alter,move,oven,heating,ignition
671819,54.0,7,scapegoat,bullied,blamed,person,victim,unfair,harm,false,lies,narcissist,bad
671819,54.0,8,chapter,book,church,page,writing,verse,era,beginning,end,story,change
671819,54.0,9,modest,nice,credit,small,decent,pure,clothes,opinion,quiet,shy,humble
671819,54.0,10,acknowledge,understand,agree,respond,confirm,accept,recognise,appreciate,receive,result,greet
671819,54.0,11,stand,tall,upright,stood,rise,up,sit,position,structure,holder,frame
671819,54.0,12,zoo,animals,captivity,aquarium,bears,lions,tigers,birds,welfare,cages,enclosures
671819,54.0,13,means,average,test,method,income,definition,measure,medium,mode,maths,implies
671819,54.0,14,ribs,body,skeleton,human,animal,chinese,cook,eat,pork,spare,thin
674393,55.0,0,lamb,meat,grass,spring,jesus,mint,chops,larry,mary,sheep,field
674393,55.0,1,serpent,adder,eve,snake,evil,sinister,coil,gallery,dragon,scales,slither
674393,55.0,2,loaf,bread,brain,crumb,dough,lounge,shoes,slice,chew,staple,life
674393,55.0,3,be,exist,grammar,auxiliary,am,is,being,life,now,moment,present
674393,55.0,4,turkey,christmas,trimmings,roast,bird,gobble,lurkey,country,useless,dry,tradition
674393,55.0,5,left,right,sinister,remaining,centre,abandoned,direction,pair,remainder,deserted,foot
674393,55.0,6,vodka,tonic,orange,disgusting,tasteless,freezer,russia,horrible,pointless,alcohol,spirit
674393,55.0,7,choir,singing,group,harmony,anthems,church,happiness,joy,music,carols,tunes
674393,55.0,8,shrimp,prawn,seafood,seaside,pot,tasty,pink,chewy,fishy,yummy,tiny
674393,55.0,9,pouch,bag,money,container,saggy,baggy,droopy,catch,pocket,holder,material
674393,55.0,10,little,small,tiny,teeny,wee,petite,mini,miniscule,minute,weeny,diminutive
674393,55.0,11,circus,clown,tent,acrobat,fire,skill,trapeze,entertainment,art,tradition,gymnast
674393,55.0,12,squirrel,rat,pest,rodent,damage,smell,noise,annoyance,trouble,exterminate,ferret
674393,55.0,13,subtract,remove,minus,without,take,less,cut,diminish,reduce,withdraw,leave
674393,55.0,14,snot,bogey,mucus,kid,baby,yucky,sticky,green,slimy,cold,nose
674453,35.0,0,safari,jeep,jungle,elephant,rhino,giraffe,lion,tiger,africa,camouflage,binoculars
674453,35.0,1,sometimes,maybe,infrequently,rarely,often,now,not,then,fortnightly,monthly,occasionally
674453,35.0,2,under,below,down,bottom,top,above,over,next,besides,adjacent,near
674453,35.0,3,mussel,fish,squid,clam,sea,salt,water,fishing,seafood,garlic,cream
674453,35.0,4,inflation,blow,rise,expand,money,banks,mortgage,prices,shopping,news,budget
674453,35.0,5,pale,white,beige,ill,poorly,bland,colour,palate,dark,smooth,grey
674453,35.0,6,meter,centimeter,length,height,width,measure,depth,inch,feet,yard,level
674453,35.0,7,checking,looking,reading,see,work,teacher,school,exam,review,revise,study
674453,35.0,8,soak,bath,water,brush,clothes,washing,spin,dry,towel,swimming,jacuzzi
674453,35.0,9,oath,promise,swear,bible,court,law,prayer,trial,legal,church,vicar
674453,35.0,10,perish,rotten,old,damaged,rubbish,mouldy,dead,broken,ill,bad,food
674453,35.0,11,atmosphere,climate,air,sky,feeling,party,weather,,restaurant,event,happy
674453,35.0,12,toil,trouble,bad,exhausting,work,hard,busy,move,labour,grind,slog
674453,35.0,13,boiled,hot,sun,water,sweet,food,baking,vegetables,eggs,bubble,heat
674453,35.0,14,twice,two,double,bigger,shoes,pair,dual,bilateral,number,twins,plural
676077,38.0,0,subtract,take,add,teach,plus,math,minus,number,divide,times,multiply
676077,38.0,1,squirrel,animal,mouse,cat,dog,frog,horse,snake,worm,rabbit,hare
676077,38.0,2,snot,nose,runny,green,yellow,sick,fem,bog,tissue,ill,cold
676077,38.0,3,left,right,up,down,hand,arm,leg,wing,centre,north,south
676077,38.0,4,pouch,pocket,can,bag,food,holder,wallet,couch,chat,full,empty
676077,38.0,5,little,small,tiny,big,large,tall,huge,massive,person,people,help
676077,38.0,6,turkey,christian,food,bird,flying,cook,roast,eat,tasty,sause,hot
676077,38.0,7,vodka,drink,coke,nan,rum,larger,cider,shot,bottle,clear,drunk
676077,38.0,8,serpent,animal,scary,green,wet,water,dark,monster,black,bad,alone
676077,38.0,9,circus,clown,fun,bright,tent,tiger,lights,music,crowd,people,noise
676077,38.0,10,shrimp,fish,food,tasty,cocktail,prawn,tail,sea,water,fishing,catch
676077,38.0,11,choir,sing,church,old,people,song,nice,loud,pleasant,religious,music
676077,38.0,12,lamb,chops,mint,animal,sheep,horse,cat,dog,rabbit,hare,pig
676077,38.0,13,be,to,in,at,if,home,safe,helpful,strong,silly,happy
676077,38.0,14,loaf,bread,slice,white,brown,small,large,cafe,bake,oven,nice
683178,59.0,0,wish,like,want,magic,imagine,wand,wizard,child,star,dream,future
683178,59.0,1,wreck,ship,ruin,destroy,break,disaster,destruction,wind,storm,weather,cut
683178,59.0,2,repair,fix,solve,sew,mend,restore,rebuild,patch,renovate,reconstruct,darn
683178,59.0,3,amaze,astonish,astound,surprise,shock,startle,flabbergasted,dumbfound,stun,marvel,positive
683178,59.0,4,infection,illness,disease,bug,virus,germ,bacteria,body,hospital,harmful,dangerous
683178,59.0,5,spider,arachnid,nan,money,tarantula,fang,venom,poisonous,creepy,insect,black
683178,59.0,6,cinema,theatre,flicks,pictures,screen,film,video,night,popcorn,sweets,cinefilm
683178,59.0,7,rectangle,square,circle,shape,table,box,carton,,draw,measure,angle
683178,59.0,8,believe,faith,think,honest,lies,real,false,correct,truth,accept,trust
683178,59.0,9,chorus,join,choir,sing,conductor,bird,voice,together,unison,hymn,song
683178,59.0,10,past,gone,present,future,nostalgia,history,verb,conjugation,finished,left,previous
683178,59.0,11,publication,news,magazine,newspaper,journalist,writer,release,recent,book,author,famous
683178,59.0,12,tomato,vegetable,fruit,salad,red,healthy,spain,sun,dried,pesto,green
683178,59.0,13,shoulder,cold,dislocate,bone,clavier,broad,cry,swimmer,muscle,lamb,mutton
683178,59.0,14,riddle,game,rhyme,puzzle,poem,poet,jester,clown,solve,maze,words
687337,18.0,0,neighbor,relative,proximity,close,equal,trust,partner,friend,house,address,nan
687337,18.0,1,bulletin,news,information,circulation,sharing,media,school,career,spread,headline,important
687337,18.0,2,psychology,brain,thinking,mental,mind,explaining,study,experiments,disorders,consciousness,patterns
687337,18.0,3,sway,move,sideways,trees,breeze,crowd,relaxed,action,romantic,dance,slow
687337,18.0,4,appliance,utilities,dishwasher,electric,household,domestic,chores,work,bulky,helpful,efficient
687337,18.0,5,briefcase,business,corporate,professional,smart,work,man,suit,skyscraper,job,office
687337,18.0,6,achievement,goal,joy,winning,award,reward,trophy,success,certificate,celebration,congratulations
687337,18.0,7,builder,labour,work,physical,bricks,cement,hard,tools,hats,scaffold,strong
687337,18.0,8,racket,tennis,squash,sport,lacrosse,hit,ball,court,net,serve,grip
687337,18.0,9,addition,plus,formula,equation,maths,school,increase,rise,gain,new,improvement
687337,18.0,10,onion,vegetable,cooking,root,soften,crispy,smell,crying,chopping,dice,pungent
687337,18.0,11,allergy,sneeze,scratchy,uncomfortable,epi-pen,asphyxiation,reaction,red,swelling,pollen,dangerous
687337,18.0,12,squeal,excitement,pig,crying,joy,glee,fear,child,sound,happiness,reaction
