participant_id,age,trial_order,stimulus,response,rt,rt_measure
557889,52.0,26,day fish,fish FOR day,18433.009999997,keypress
557889,52.0,27,tree soil,tree LOCATION IS soil,17854.5599999997,keypress
557889,52.0,28,brick steak,steak IS brick,17817.7599999981,keypress
557889,52.0,29,switch job,job CAUSES switch,35139.0900000007,keypress
557889,52.0,30,meadow luck,meadow HAS luck,13950.5700000009,keypress
557889,52.0,31,use record,record FOR use,12046.8849999998,keypress
557889,52.0,32,bog term,term ABOUT bog,7142.04500000051,keypress
557889,52.0,33,goal coach,coach HAS goal,17938.3349999989,keypress
557889,52.0,34,sand tan,tan BY sand,11764.9200000014,keypress
557889,52.0,35,waist set,set CAUSES waist,23512.9149999993,keypress
557889,52.0,36,stone ware,ware HAS stone,8582.89499999955,keypress
557889,52.0,37,shop room,room IS shop,11756.1800000003,keypress
557889,52.0,38,sweat band,band FOR sweat,7487.71000000124,keypress
557889,52.0,39,win slot,slot FOR win,8701.07999999891,keypress
557889,52.0,40,jet giving,giving BY jet,8001.66999999783,keypress
557889,52.0,41,band rock,band HAS rock,23886.8699999985,keypress
557889,52.0,42,shin click,click BY shin,6445.90500000049,keypress
557889,52.0,43,consul son,son USES consul,13103.3900000001,keypress
557889,52.0,44,saw fuel,fuel FOR saw,12474.3500000003,keypress
557889,52.0,45,sea storm,storm LOCATION IS sea,15168.49,keypress
557889,52.0,46,tea time,time FOR tea,6769.11000000103,keypress
557889,52.0,47,hearth belly,hearth HAS belly,11544.0500000004,keypress
557889,52.0,48,sea buoy,sea HAS buoy,14527.2450000012,keypress
557889,52.0,49,bag street,bag LOCATION IS street,23248.4199999998,keypress
557889,52.0,50,beef broker,broker HAS beef,18397.2000000031,keypress
557889,52.0,51,snow man,man IS snow,4791.53500000027,keypress
557889,52.0,52,hunter poll,poll FOR hunter,6620.88500000024,keypress
557889,52.0,53,birth wife,wife MAKES birth,16048.6300000012,keypress
557889,52.0,54,meeting jar,jar DURING meeting,12560.0350000022,keypress
557889,52.0,55,lunch day,day FOR lunch,10279.7150000005,keypress
558717,37.0,1,road path,path FOR road,35273.2500000056,keypress
558717,37.0,2,lumber mining,mining FOR lumber,7373.34999999439,keypress
558717,37.0,3,candle cake,cake ABOUT candle,52793.445000003,keypress
558717,37.0,4,fuel desk,desk FOR fuel,8753.7949999969,keypress
558717,37.0,5,word buyer,buyer FOR word,15526.595000003,keypress
558717,37.0,6,snow man,man MADE OF snow,12620.5300000001,keypress
558717,37.0,7,log server,server USED BY log,17911.0949999958,keypress
558717,37.0,8,figure goblin,goblin IS figure,11230.1050000024,keypress
558717,37.0,9,breadth act,act ABOUT breadth,5896.24000000185,keypress
558717,37.0,10,run scarf,scarf FOR run,16754.5400000017,keypress
558717,37.0,11,tea time,time FOR tea,15266.9049999968,keypress
558717,37.0,12,asylum hiker,hiker CAUSED BY asylum,14480.4450000011,keypress
558717,37.0,13,wind stack,stack FOR wind,10339.7049999985,keypress
558717,37.0,14,rifle sale,sale FOR rifle,18741.5899999978,keypress
558717,37.0,15,barn mill,mill USED BY barn,19894.9799999973,keypress
558717,37.0,16,saw note,note ABOUT saw,14543.0300000007,keypress
558717,37.0,17,screw decker,decker FOR screw,11128.8249999998,keypress
558717,37.0,18,lithium pad,pad MADE OF lithium,13646.8650000024,keypress
558717,37.0,19,teacher red,red USED BY teacher,22917.1500000011,keypress
558717,37.0,20,stair line,line MADE OF stair,8783.56500000518,keypress
558717,37.0,21,pigeon loss,pigeon LOCATION IS loss,19752.4350000022,keypress
558717,37.0,22,altar tee,tee ABOUT altar,16122.2649999982,keypress
558717,37.0,23,career sort,sort ABOUT career,14499.3949999989,keypress
558717,37.0,24,prince stitch,prince HAS stitch,9269.28000000044,keypress
558717,37.0,25,outside hawk,hawk LOCATION IS outside,8314.14499999664,keypress
558717,37.0,26,cheese meat,meat MADE OF cheese,7114.39000000246,keypress
558717,37.0,27,ram being,being ABOUT ram,18706.5699999948,keypress
558717,37.0,28,school post,post BY school,4882.86499999958,keypress
558717,37.0,29,captain vessel,vessel FOR captain,4969.52999999485,keypress
558717,37.0,30,boat car,car USES boat,17880.6899999981,keypress
558717,37.0,31,tie fly,fly HAS tie,11690.8949999997,keypress
558717,37.0,32,manor lot,lot FOR manor,12369.7999999931,keypress
558717,37.0,33,boat day,day FOR boat,5751.36999999813,keypress
558717,37.0,34,dove width,width ABOUT dove,10195.7499999988,keypress
558717,37.0,35,middle action,action USED BY middle,21951.7000000051,keypress
558717,37.0,36,fuel coal,coal IS fuel,12606.5900000031,keypress
558717,37.0,37,yard ship,ship USES yard,9300.80499999889,keypress
558717,37.0,38,pillow lobe,lobe IS pillow,11505.2250000008,keypress
558717,37.0,39,stone ware,ware FOR stone,13258.6999999986,keypress
558717,37.0,40,push lady,lady MAKES push,6282.299999999,keypress
558717,37.0,41,ankle cord,cord FOR ankle,6637.20000000473,keypress
558717,37.0,42,mean dragon,dragon IS mean,5573.56499999878,keypress
558717,37.0,43,launch jerk,jerk CAUSED BY launch,15712.830000004,keypress
558717,37.0,44,shop house,house IS shop,12986.7499999963,keypress
558717,37.0,45,drama fellow,fellow IS drama,8770.36000000231,keypress
558717,37.0,46,snow mat,mat FOR snow,8944.03999999491,keypress
558717,37.0,47,sweat band,band FOR sweat,12416.680000002,keypress
558717,37.0,48,player swap,player LOCATION IS swap,12350.9099999936,keypress
558717,37.0,49,fog solver,solver FOR fog,7484.54000000493,keypress
558717,37.0,50,cafe pop,pop IS cafe,16088.0600000018,keypress
558717,37.0,51,fish flour,flour FOR fish,6318.00499999372,keypress
558717,37.0,52,jig root,root MADE OF jig,6676.18000000215,keypress
558717,37.0,53,road town,town USES road,10317.2899999991,keypress
558717,37.0,54,sword bird,bird USES sword,6924.50500000268,keypress
558717,37.0,55,plot curve,curve FOR plot,16708.7299999985,keypress
559685,23.0,1,straw gain,straw HAS gain,16185.0850000001,keypress
559685,23.0,2,sham lead,lead BY sham,11481.13,keypress
559685,23.0,3,lark case,case ABOUT lark,6865.60499999997,keypress
559685,23.0,4,feather bound,bound BY feather,6314.14500000005,keypress
559685,23.0,5,short racing,racing IS short,17513.015,keypress
559685,23.0,6,unity pager,pager FOR unity,18736.495,keypress
559685,23.0,7,stair door,stair HAS door,6761.35000000001,keypress
559685,23.0,8,nit led,led BY nit,6648.28999999998,keypress
559685,23.0,9,stair cloth,stair HAS cloth,4801.12999999995,keypress
559685,23.0,10,maple region,maple LOCATION IS region,20665.4149999999,keypress
559685,23.0,11,bishop lily,lily USED BY bishop,15024.39,keypress
559685,23.0,12,drive phone,phone DURING drive,8233.58000000007,keypress
559685,23.0,13,print well,well CAUSED BY print,30105.1249999999,keypress
559685,23.0,14,brick mill,mill MADE OF brick,8121.69499999995,keypress
559685,23.0,15,snap nickel,nickel MAKES snap,26057.2899999999,keypress
559685,23.0,16,tooth end,tooth HAS end,7098.20500000002,keypress
559685,23.0,17,mail soil,soil FOR mail,23562.3050000001,keypress
559685,23.0,18,pub result,result CAUSED BY pub,4434.58999999997,keypress
559685,23.0,19,leather patch,patch MADE OF leather,13329.865,keypress
559685,23.0,20,snow man,man MADE OF snow,3673.48000000004,keypress
559685,23.0,21,sweat band,band DURING sweat,21907.045,keypress
559685,23.0,22,farm room,farm HAS room,10528.8050000002,keypress
559685,23.0,23,safe flower,safe HAS flower,12977.255,keypress
559685,23.0,24,font giver,font HAS giver,7241.92999999993,keypress
559685,23.0,25,movie teaser,teaser ABOUT movie,3843.38000000006,keypress
559685,23.0,26,centre grouse,grouse IS centre,10745.4600000001,keypress
559685,23.0,27,nick vision,vision ABOUT nick,7105.63499999989,keypress
559685,23.0,28,strap jacket,jacket HAS strap,5689.97999999986,keypress
559685,23.0,29,fighter piece,piece IS fighter,14530.115,keypress
559685,23.0,30,cross gear,gear DURING cross,13401.1650000002,keypress
559685,23.0,31,photo pond,pond HAS photo,23865.3400000001,keypress
559685,23.0,32,neck bulb,bulb BY neck,9361.98499999999,keypress
559685,23.0,33,draw flight,flight DERIVED FROM draw,22920.785,keypress
559685,23.0,34,crew ship,crew HAS ship,8137.05499999988,keypress
559685,23.0,35,proof shaft,shaft CAUSED BY proof,27760.6599999999,keypress
559685,23.0,36,head boat,boat LOCATION IS head,9025.31500000006,keypress
559685,23.0,37,waist press,press ABOUT waist,6048.71500000008,keypress
559685,23.0,38,ape seed,seed DERIVED FROM ape,28873.7549999999,keypress
559685,23.0,39,stone ware,ware DERIVED FROM stone,6241.32999999984,keypress
559685,23.0,40,bid seeker,bid HAS seeker,10299.3549999999,keypress
559685,23.0,41,god shock,shock CAUSED BY god,8190.86500000011,keypress
559685,23.0,42,chair screen,screen FOR chair,7545.45500000019,keypress
559685,23.0,43,sugar owner,sugar HAS owner,5248.20999999996,keypress
559685,23.0,44,sail ship,ship HAS sail,18657.4949999999,keypress
559685,23.0,45,public goon,goon DURING public,11705.6750000002,keypress
559685,23.0,46,tea time,tea LOCATION IS time,7761.56999999995,keypress
559685,23.0,47,waist dress,dress USED BY waist,28081.3900000001,keypress
559685,23.0,48,row glider,glider CAUSED BY row,10833.4399999998,keypress
559685,23.0,49,tea food,food FOR tea,5905.34499999986,keypress
559685,23.0,50,hair time,hair HAS time,14617.0049999999,keypress
559685,23.0,51,dip brace,brace FOR dip,8721.14000000001,keypress
559685,23.0,52,shuffle quest,quest DERIVED FROM shuffle,13983.1,keypress
559685,23.0,53,boat sled,sled FOR boat,4304.13499999989,keypress
559685,23.0,54,kill tenant,tenant DERIVED FROM kill,9040.46999999997,keypress
559685,23.0,55,corner lark,lark HAS corner,5829.90999999992,keypress
562056,26.0,1,waist press,press BY waist,23653.2249999873,keypress
562056,26.0,2,stone ware,ware DERIVED FROM stone,10317.8050000279,keypress
562056,26.0,3,tea food,food MADE OF tea,17494.6800000034,keypress
562056,26.0,4,boat sled,sled CAUSED BY boat,31839.9100000097,keypress
562056,26.0,5,safe flower,flower IS safe,10316.2549999834,keypress
562056,26.0,6,proof shaft,shaft IS proof,10587.6449999923,keypress
562056,26.0,7,short racing,racing IS short,8274.94000000297,keypress
562056,26.0,8,unity pager,pager HAS unity,9788.8549999916,keypress
562056,26.0,9,nick vision,vision USED BY nick,6541.34999998496,keypress
562056,26.0,10,sham lead,lead DERIVED FROM sham,9458.87000000221,keypress
562056,26.0,11,straw gain,gain MADE OF straw,14319.1250000091,keypress
562056,26.0,12,snow man,man MADE OF snow,4753.70000000112,keypress
562056,26.0,13,centre grouse,centre HAS grouse,12830.1349999965,keypress
562056,26.0,14,font giver,giver HAS font,17362.3399999924,keypress
562056,26.0,15,farm room,room LOCATION IS farm,20632.1000000171,keypress
562056,26.0,16,nit led,led HAS nit,38017.1550000086,keypress
562056,26.0,17,draw flight,flight MAKES draw,14084.1650000075,keypress
562056,26.0,18,sugar owner,owner IS sugar,12767.7449999901,keypress
562056,26.0,19,strap jacket,jacket HAS strap,13228.8000000117,keypress
562056,26.0,20,mail soil,soil BY mail,17408.4450000082,keypress
562056,26.0,21,ape seed,seed DERIVED FROM ape,11419.9349999835,keypress
562056,26.0,22,dip brace,brace CAUSES dip,15532.200000016,keypress
562056,26.0,23,god shock,shock BY god,7490.32499999157,keypress
562056,26.0,24,sail ship,ship USES sail,7092.08000000217,keypress
562056,26.0,25,chair screen,screen FOR chair,9557.63500000467,keypress
562056,26.0,26,print well,well FOR print,10519.7499999776,keypress
562056,26.0,27,tooth end,end MADE OF tooth,8438.15000000177,keypress
562056,26.0,28,stair door,door FOR stair,6779.7750000027,keypress
562056,26.0,29,row glider,glider FOR row,5464.33499999694,keypress
562056,26.0,30,brick mill,mill MAKES brick,17031.8499999994,keypress
562056,26.0,31,snap nickel,nickel CAUSES snap,14546.795000002,keypress
562056,26.0,32,public goon,goon FOR public,21061.8600000162,keypress
562056,26.0,33,corner lark,lark BY corner,6121.96000001859,keypress
562056,26.0,34,lark case,case BY lark,11461.2800000177,keypress
562056,26.0,35,cross gear,gear MAKES cross,12577.9050000128,keypress
562056,26.0,36,pub result,result LOCATION IS pub,16993.2900000131,keypress
562056,26.0,37,hair time,time FOR hair,14916.6749999858,keypress
562056,26.0,38,photo pond,photo LOCATION IS pond,12153.3150000032,keypress
562056,26.0,39,drive phone,phone DURING drive,10563.3300000045,keypress
562056,26.0,40,bid seeker,seeker FOR bid,5906.13499999745,keypress
562056,26.0,41,maple region,region FOR maple,5425.59999998775,keypress
562056,26.0,42,neck bulb,bulb HAS neck,16091.855000006,keypress
562056,26.0,43,leather patch,patch MADE OF leather,7338.17500001169,keypress
562056,26.0,44,crew ship,ship MADE OF crew,5055.62500000815,keypress
562056,26.0,45,feather bound,bound USES feather,8843.62500000861,keypress
562056,26.0,46,bishop lily,lily HAS bishop,15969.6000000113,keypress
562056,26.0,47,kill tenant,tenant FOR kill,18427.0600000164,keypress
562056,26.0,48,shuffle quest,quest USES shuffle,21069.0400000021,keypress
562056,26.0,49,waist dress,dress FOR waist,6381.05500000529,keypress
562056,26.0,50,movie teaser,teaser FOR movie,3927.62500001118,keypress
562056,26.0,51,tea time,time FOR tea,4763.18000000902,keypress
562056,26.0,52,fighter piece,piece FOR fighter,8759.55000001704,keypress
562056,26.0,53,stair cloth,cloth FOR stair,5396.65999999852,keypress
562056,26.0,54,sweat band,band FOR sweat,14481.0749999888,keypress
562056,26.0,55,head boat,boat IS head,12791.1050000112,keypress
565886,31.0,1,form fowl,form HAS fowl,46159.0,keypress
565886,31.0,2,trip series,series ABOUT trip,9913.0,keypress
565886,31.0,3,dot deck,deck LOCATION IS dot,22254.0,keypress
565886,31.0,4,cloud fit,fit DURING cloud,81686.0,keypress
565886,31.0,5,drug box,box FOR drug,15001.0,keypress
565886,31.0,6,stone ware,ware CAUSED BY stone,16627.0,keypress
565886,31.0,7,tow motor,motor USED BY tow,46591.0,keypress
565886,31.0,8,disease louse,louse CAUSES disease,6907.0,keypress
565886,31.0,9,livery world,world CAUSED BY livery,7056.0,keypress
565886,31.0,10,grave pond,pond MADE OF grave,22700.0,keypress
565886,31.0,11,spell energy,energy CAUSES spell,10184.0,keypress
565886,31.0,12,january caste,caste DERIVED FROM january,11698.0,keypress
565886,31.0,13,custom dad,dad IS custom,21231.0,keypress
565886,31.0,14,script flat,flat MADE OF script,22268.0,keypress
565886,31.0,15,final scorer,scorer DURING final,12851.0,keypress
565886,31.0,16,pill blue,pill HAS blue,11260.0,keypress
565886,31.0,17,razor story,story ABOUT razor,4546.0,keypress
565886,31.0,18,sword right,right BY sword,13595.0,keypress
565886,31.0,19,lamp foot,foot BY lamp,4112.0,keypress
565886,31.0,20,leg lark,lark USES leg,12918.0,keypress
565886,31.0,21,sweat band,band CAUSES sweat,5546.0,keypress
565886,31.0,22,hog case,case DURING hog,6352.0,keypress
565886,31.0,23,pitch view,view DERIVED FROM pitch,10647.0,keypress
565886,31.0,24,bag power,power USES bag,21148.0,keypress
565886,31.0,25,cliff sphere,sphere DURING cliff,13884.0,keypress
565886,31.0,26,draw block,block BY draw,4783.0,keypress
565886,31.0,27,film bed,bed DURING film,13540.0,keypress
565886,31.0,28,stand quake,quake FOR stand,16941.0,keypress
565886,31.0,29,pack stand,pack HAS stand,41989.0,keypress
565886,31.0,30,goal man,man CAUSES goal,29939.0,keypress
565886,31.0,31,dog boat,boat USED BY dog,58981.0,keypress
565886,31.0,32,life girl,girl FOR life,11353.0,keypress
565886,31.0,33,cloak robe,robe DERIVED FROM cloak,6557.0,keypress
565886,31.0,34,censor child,child DURING censor,7304.0,keypress
565886,31.0,35,score finish,finish FOR score,9076.0,keypress
565886,31.0,36,fist medium,medium MADE OF fist,11403.0,keypress
565886,31.0,37,paint paper,paper HAS paint,192971.0,keypress
565886,31.0,38,camp end,camp HAS end,227168.0,keypress
565886,31.0,39,sword well,well ABOUT sword,31340.0,keypress
565886,31.0,40,june scotch,scotch FOR june,3738.0,keypress
565886,31.0,41,tea time,time ABOUT tea,2891.0,keypress
565886,31.0,42,clergy church,church HAS clergy,9958.0,keypress
565886,31.0,43,part brush,brush USES part,12083.0,keypress
565886,31.0,44,dive essay,essay USES dive,13116.0,keypress
565886,31.0,45,file pit,pit ABOUT file,23811.0,keypress
565886,31.0,46,hook people,people MAKES hook,16275.0,keypress
565886,31.0,47,october going,going BY october,5550.0,keypress
565886,31.0,48,trend hen,hen USED BY trend,14600.0,keypress
565886,31.0,49,grass soil,soil CAUSES grass,6023.0,keypress
565886,31.0,50,contra making,making FOR contra,8688.0,keypress
565886,31.0,51,holly dealer,dealer BY holly,9563.0,keypress
565886,31.0,52,snow man,man DURING snow,6335.0,keypress
565886,31.0,53,tail mill,tail HAS mill,9078.0,keypress
565886,31.0,54,fact broker,broker MADE OF fact,21426.0,keypress
565886,31.0,55,square gas,gas FOR square,5570.0,keypress
568446,42.0,1,january caste,caste DERIVED FROM january,11806.6849999886,keypress
568446,42.0,2,cliff sphere,sphere LOCATION IS cliff,26598.1699999829,keypress
568446,42.0,3,file pit,pit DERIVED FROM file,7765.73000001372,keypress
568446,42.0,4,fact broker,broker FOR fact,6883.12999997288,keypress
568446,42.0,5,form fowl,fowl CAUSED BY form,14483.1399999966,keypress
568446,42.0,6,hog case,case FOR hog,23138.8699999952,keypress
568446,42.0,7,contra making,making MADE OF contra,17737.8049999825,keypress
568446,42.0,8,hook people,people MADE OF hook,11571.1149999988,keypress
568446,42.0,9,goal man,man HAS goal,7985.17999998876,keypress
568446,42.0,10,grass soil,soil FOR grass,5563.52500000503,keypress
568446,42.0,11,dive essay,essay ABOUT dive,5349.83500000089,keypress
568446,42.0,12,film bed,film HAS bed,9147.25499998895,keypress
568446,42.0,13,draw block,block CAUSED BY draw,33039.2050000082,keypress
568446,42.0,14,pack stand,stand FOR pack,5171.30500002531,keypress
568446,42.0,15,pitch view,view LOCATION IS pitch,19127.1199999901,keypress
568446,42.0,16,grave pond,pond BY grave,4511.27499999711,keypress
568446,42.0,17,livery world,world ABOUT livery,18031.0750000062,keypress
568446,42.0,18,stand quake,stand HAS quake,6851.7850000062,keypress
568446,42.0,19,tea time,time FOR tea,16867.6350000023,keypress
568446,42.0,20,sweat band,band FOR sweat,4007.574999996,keypress
568446,42.0,21,cloud fit,fit FOR cloud,56570.9700000007,keypress
568446,42.0,22,trend hen,hen CAUSED BY trend,32395.0000000186,keypress
568446,42.0,23,sword well,well USED BY sword,64914.9150000012,keypress
568446,42.0,24,lamp foot,lamp HAS foot,5644.1899999918,keypress
568446,42.0,25,holly dealer,dealer HAS holly,9388.01500000409,keypress
568446,42.0,26,dog boat,boat FOR dog,8410.8899999992,keypress
568446,42.0,27,trip series,series CAUSED BY trip,32927.5949999865,keypress
568446,42.0,28,script flat,flat FOR script,10705.0450000097,keypress
568446,42.0,29,pill blue,pill HAS blue,10748.7750000146,keypress
568446,42.0,30,leg lark,lark CAUSED BY leg,5945.65999999759,keypress
568446,42.0,31,censor child,child DERIVED FROM censor,7495.5300000147,keypress
568446,42.0,32,clergy church,church HAS clergy,5999.23499999568,keypress
568446,42.0,33,bag power,bag HAS power,7842.4899999809,keypress
568446,42.0,34,razor story,story ABOUT razor,4042.38500000793,keypress
568446,42.0,35,score finish,finish DERIVED FROM score,6082.51999999629,keypress
568446,42.0,36,stone ware,ware DERIVED FROM stone,6063.21500000195,keypress
568446,42.0,37,paint paper,paper FOR paint,6510.27500000782,keypress
568446,42.0,38,fist medium,medium CAUSED BY fist,7893.50000000559,keypress
568446,42.0,39,disease louse,louse CAUSED BY disease,5445.84500000929,keypress
568446,42.0,40,sword right,right ABOUT sword,9086.40000000014,keypress
568446,42.0,41,spell energy,energy CAUSED BY spell,5640.95499998075,keypress
568446,42.0,42,square gas,gas IS square,9455.46500000637,keypress
568446,42.0,43,drug box,box FOR drug,4498.57499997597,keypress
568446,42.0,44,june scotch,scotch DURING june,7157.0950000023,keypress
568446,42.0,45,october going,going DURING october,4624.6000000101,keypress
568446,42.0,46,tow motor,motor FOR tow,4734.98499998823,keypress
568446,42.0,47,dot deck,deck HAS dot,7037.5800000038,keypress
568446,42.0,48,tail mill,mill FOR tail,6695.25499999872,keypress
568446,42.0,49,part brush,brush IS part,34650.6499999959,keypress
568446,42.0,50,snow man,man MADE OF snow,7711.45000000251,keypress
568446,42.0,51,cloak robe,robe FOR cloak,17001.0199999961,keypress
568446,42.0,52,camp end,end ABOUT camp,13569.8799999955,keypress
568446,42.0,53,custom dad,dad DERIVED FROM custom,7978.65500001353,keypress
568446,42.0,54,life girl,girl FOR life,4664.92499999003,keypress
568446,42.0,55,final scorer,final HAS scorer,124021.360000013,keypress
568485,19.0,1,dance swing,swing FOR dance,16358.0,keypress
568485,19.0,2,gilt round,round FOR gilt,19166.0,keypress
568485,19.0,3,waist set,set ABOUT waist,6536.0,keypress
568485,19.0,4,tea time,time FOR tea,6258.0,keypress
568485,19.0,5,milk friend,friend FOR milk,8942.0,keypress
568485,19.0,6,folk line,folk HAS line,12655.0,keypress
568485,19.0,7,cheese road,road MADE OF cheese,13892.0,keypress
568485,19.0,8,sand tan,tan CAUSED BY sand,11003.0,keypress
568485,19.0,9,bog term,term IS bog,11505.0,keypress
568485,19.0,10,skate band,band ABOUT skate,12084.0,keypress
568485,19.0,11,shop room,room FOR shop,3937.0,keypress
568485,19.0,12,birth wife,wife DERIVED FROM birth,9331.0,keypress
568485,19.0,13,rein shine,shine ABOUT rein,9990.0,keypress
568485,19.0,14,mast hoe,hoe USES mast,6718.0,keypress
568485,19.0,15,wine button,button ABOUT wine,7844.0,keypress
568485,19.0,16,info finch,finch USES info,4948.0,keypress
568485,19.0,17,byte miner,miner BY byte,4230.0,keypress
568485,19.0,18,beef broker,broker ABOUT beef,4793.0,keypress
568485,19.0,19,tree soil,soil USED BY tree,5735.0,keypress
568485,19.0,20,sea storm,storm ABOUT sea,5404.0,keypress
568485,19.0,21,brick steak,steak FOR brick,10561.0,keypress
568485,19.0,22,meeting jar,jar CAUSES meeting,8106.0,keypress
568485,19.0,23,rose mill,mill MADE OF rose,9267.0,keypress
568485,19.0,24,band rock,rock ABOUT band,7120.0,keypress
568485,19.0,25,lunch day,day BY lunch,2224.0,keypress
568485,19.0,26,consul son,son HAS consul,4059.0,keypress
568485,19.0,27,anchor domain,domain USES anchor,3990.0,keypress
568485,19.0,28,snow man,man MADE OF snow,8374.0,keypress
568485,19.0,29,strait timer,timer MADE OF strait,4288.0,keypress
568485,19.0,30,switch job,job USES switch,21525.0,keypress
568485,19.0,31,tram fill,tram HAS fill,7021.0,keypress
568485,19.0,32,bob load,load CAUSES bob,2634.0,keypress
568485,19.0,33,jet giving,giving ABOUT jet,2940.0,keypress
568485,19.0,34,ion riding,riding ABOUT ion,5124.0,keypress
568485,19.0,35,stone ware,ware LOCATION IS stone,4662.0,keypress
568485,19.0,36,review onset,review LOCATION IS onset,5733.0,keypress
568485,19.0,37,meadow luck,luck IS meadow,4713.0,keypress
568485,19.0,38,sea buoy,buoy BY sea,2760.0,keypress
568485,19.0,39,sweat band,band MADE OF sweat,7364.0,keypress
568485,19.0,40,hearth belly,belly MAKES hearth,5570.0,keypress
568485,19.0,41,special owl,owl IS special,13012.0,keypress
568485,19.0,42,saw fuel,fuel ABOUT saw,4064.0,keypress
568485,19.0,43,shin click,click BY shin,5773.0,keypress
568485,19.0,44,hunter poll,poll FOR hunter,4068.0,keypress
568485,19.0,45,back boat,boat CAUSED BY back,3033.0,keypress
568485,19.0,46,bubble step,step DERIVED FROM bubble,3338.0,keypress
568485,19.0,47,use record,record BY use,2843.0,keypress
568485,19.0,48,day fish,fish BY day,3999.0,keypress
568485,19.0,49,win slot,slot DURING win,2594.0,keypress
568485,19.0,50,loin robe,robe ABOUT loin,2212.0,keypress
568485,19.0,51,goal coach,coach HAS goal,2276.0,keypress
568485,19.0,52,cash summer,summer BY cash,2940.0,keypress
568485,19.0,53,sand quake,quake CAUSES sand,2478.0,keypress
568485,19.0,54,bag street,street MAKES bag,11137.0,keypress
568485,19.0,55,hair dress,dress ABOUT hair,2278.0,keypress
577017,25.0,1,mail soil,mail HAS soil,18508.0,keypress
577017,25.0,2,font giver,giver ABOUT font,12145.0,keypress
577017,25.0,3,pub result,pub HAS result,5048.0,keypress
577017,25.0,4,sweat band,band CAUSES sweat,8972.99999999997,keypress
577017,25.0,5,drive phone,phone DURING drive,10744.0,keypress
577017,25.0,6,bishop lily,lily MADE OF bishop,23007.0,keypress
577017,25.0,7,row glider,row HAS glider,8566.99999999997,keypress
577017,25.0,8,sham lead,lead HAS sham,6654.0,keypress
577017,25.0,9,sugar owner,owner BY sugar,6891.0,keypress
577017,25.0,10,bid seeker,seeker MAKES bid,13780.0,keypress
577017,25.0,11,strap jacket,jacket HAS strap,19361.0,keypress
577017,25.0,12,ape seed,seed BY ape,8358.0,keypress
577017,25.0,13,stair cloth,stair HAS cloth,6399.0,keypress
577017,25.0,14,feather bound,bound BY feather,6761.00000000003,keypress
577017,25.0,15,movie teaser,teaser ABOUT movie,8975.0,keypress
577017,25.0,16,photo pond,pond HAS photo,7125.0,keypress
577017,25.0,17,short racing,racing DERIVED FROM short,19958.0,keypress
577017,25.0,18,snap nickel,nickel BY snap,7149.0,keypress
577017,25.0,19,maple region,region MAKES maple,5290.00000000006,keypress
577017,25.0,20,nick vision,vision DURING nick,2979.0,keypress
577017,25.0,21,brick mill,brick HAS mill,2212.00000000006,keypress
577017,25.0,22,sail ship,ship IS sail,4990.0,keypress
577017,25.0,23,neck bulb,bulb BY neck,3036.0,keypress
577017,25.0,24,unity pager,pager DERIVED FROM unity,2834.0,keypress
577017,25.0,25,god shock,shock MADE OF god,3585.0,keypress
577017,25.0,26,fighter piece,piece USES fighter,4450.0,keypress
577017,25.0,27,snow man,man CAUSED BY snow,7859.0,keypress
577017,25.0,28,nit led,led CAUSED BY nit,5914.0,keypress
577017,25.0,29,hair time,time FOR hair,3585.00000000006,keypress
577017,25.0,30,farm room,room FOR farm,4216.0,keypress
577017,25.0,31,tea food,food HAS tea,4588.0,keypress
577017,25.0,32,lark case,lark LOCATION IS case,4263.0,keypress
577017,25.0,33,dip brace,brace MADE OF dip,2916.0,keypress
577017,25.0,34,centre grouse,grouse HAS centre,2397.0,keypress
577017,25.0,35,safe flower,flower ABOUT safe,2640.99999999994,keypress
577017,25.0,36,boat sled,boat LOCATION IS sled,3204.99999999994,keypress
577017,25.0,37,shuffle quest,shuffle HAS quest,1881.00000000006,keypress
577017,25.0,38,stair door,door CAUSED BY stair,2412.0,keypress
577017,25.0,39,draw flight,flight BY draw,2849.00000000006,keypress
577017,25.0,40,print well,well DERIVED FROM print,1792.0,keypress
577017,25.0,41,leather patch,patch CAUSES leather,3003.0,keypress
577017,25.0,42,waist dress,dress USED BY waist,6631.0,keypress
577017,25.0,43,cross gear,gear ABOUT cross,2954.0,keypress
577017,25.0,44,waist press,press FOR waist,1800.0,keypress
577017,25.0,45,chair screen,screen HAS chair,1800.0,keypress
577017,25.0,46,crew ship,ship USES crew,1822.0,keypress
577017,25.0,47,proof shaft,shaft DERIVED FROM proof,1484.0,keypress
577017,25.0,48,public goon,goon ABOUT public,1637.0,keypress
577017,25.0,49,stone ware,ware CAUSES stone,3561.00000000006,keypress
577017,25.0,50,straw gain,gain HAS straw,2204.0,keypress
577017,25.0,51,tea time,time FOR tea,3722.0,keypress
577017,25.0,52,corner lark,lark CAUSES corner,2575.0,keypress
577017,25.0,53,head boat,head HAS boat,5840.0,keypress
577017,25.0,54,tooth end,end LOCATION IS tooth,2582.0,keypress
577017,25.0,55,kill tenant,tenant DERIVED FROM kill,2171.00000000006,keypress
586007,18.0,1,straw gain,gain DERIVED FROM straw,21011.0,keypress
586007,18.0,2,lark case,case IS lark,9423.0,keypress
586007,18.0,3,kill tenant,tenant IS kill,19667.0,keypress
