experiment,participant_id,age,trial_order,stimulus,response
open,638874,46.0,45,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,638874,46.0,46,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,638874,46.0,47,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,638874,46.0,48,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,638874,46.0,49,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,638874,46.0,50,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,638874,46.0,51,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,638874,46.0,52,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,638874,46.0,53,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,638874,46.0,54,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",yes
open,638874,46.0,55,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,638874,46.0,56,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,638874,46.0,57,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",yes
open,638874,46.0,58,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,638874,46.0,59,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",yes
open,638874,46.0,60,"The door is green. In this context, is the door blue?",no
open,638874,46.0,61,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,638874,46.0,62,"The door is red. In this context, is the door red?",yes
open,638874,46.0,63,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",yes
open,638874,46.0,64,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,638874,46.0,65,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,638874,46.0,66,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",yes
open,64254,28.0,1,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,64254,28.0,2,"The door is red. In this context, is the door red?",yes
open,64254,28.0,3,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,64254,28.0,4,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,64254,28.0,5,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,64254,28.0,6,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,64254,28.0,7,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,64254,28.0,8,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,64254,28.0,9,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,64254,28.0,10,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,64254,28.0,11,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,64254,28.0,12,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,64254,28.0,13,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,64254,28.0,14,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,64254,28.0,15,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,64254,28.0,16,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,64254,28.0,17,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,64254,28.0,18,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,64254,28.0,19,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,64254,28.0,20,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,64254,28.0,21,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,64254,28.0,22,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,64254,28.0,23,"The door is green. In this context, is the door blue?",no
open,64254,28.0,24,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,64254,28.0,25,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,64254,28.0,26,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,64254,28.0,27,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",yes
open,64254,28.0,28,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,64254,28.0,29,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,64254,28.0,30,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,64254,28.0,31,"The door is red. In this context, is the door red?",yes
open,64254,28.0,32,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,64254,28.0,33,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,64254,28.0,34,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,64254,28.0,35,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,64254,28.0,36,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,64254,28.0,37,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,64254,28.0,38,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,64254,28.0,39,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,64254,28.0,40,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,64254,28.0,41,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,64254,28.0,42,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,64254,28.0,43,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,64254,28.0,44,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,64254,28.0,45,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,64254,28.0,46,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",yes
open,64254,28.0,47,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",yes
open,64254,28.0,48,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",yes
open,64254,28.0,49,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,64254,28.0,50,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,64254,28.0,51,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,64254,28.0,52,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",yes
open,64254,28.0,53,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,64254,28.0,54,"The door is red. In this context, is the door red?",yes
open,64254,28.0,55,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,64254,28.0,56,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,64254,28.0,57,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,64254,28.0,58,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,64254,28.0,59,"The door is green. In this context, is the door blue?",no
open,64254,28.0,60,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,64254,28.0,61,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,64254,28.0,62,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,64254,28.0,63,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,64254,28.0,64,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",yes
open,64254,28.0,65,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,64254,28.0,66,"The door is green. In this context, is the door blue?",no
open,653202,50.0,1,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",no
open,653202,50.0,2,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,653202,50.0,3,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,653202,50.0,4,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,653202,50.0,5,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,653202,50.0,6,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,653202,50.0,7,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,653202,50.0,8,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,653202,50.0,9,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,653202,50.0,10,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,653202,50.0,11,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,653202,50.0,12,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,653202,50.0,13,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,653202,50.0,14,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,653202,50.0,15,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,653202,50.0,16,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,653202,50.0,17,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,653202,50.0,18,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,653202,50.0,19,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,653202,50.0,20,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,653202,50.0,21,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,653202,50.0,22,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",no
open,653202,50.0,23,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,653202,50.0,24,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,653202,50.0,25,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,653202,50.0,26,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,653202,50.0,27,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,653202,50.0,28,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,653202,50.0,29,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,653202,50.0,30,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,653202,50.0,31,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,653202,50.0,32,"The door is red. In this context, is the door red?",yes
open,653202,50.0,33,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,653202,50.0,34,"The door is green. In this context, is the door blue?",no
open,653202,50.0,35,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,653202,50.0,36,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,653202,50.0,37,"The door is red. In this context, is the door red?",yes
open,653202,50.0,38,"The door is red. In this context, is the door red?",yes
open,653202,50.0,39,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,653202,50.0,40,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,653202,50.0,41,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,653202,50.0,42,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,653202,50.0,43,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,653202,50.0,44,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,653202,50.0,45,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,653202,50.0,46,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,653202,50.0,47,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,653202,50.0,48,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,653202,50.0,49,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,653202,50.0,50,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,653202,50.0,51,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,653202,50.0,52,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",no
open,653202,50.0,53,"The door is green. In this context, is the door blue?",no
open,653202,50.0,54,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,653202,50.0,55,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,653202,50.0,56,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,653202,50.0,57,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,653202,50.0,58,"The door is green. In this context, is the door blue?",no
open,653202,50.0,59,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,653202,50.0,60,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,653202,50.0,61,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,653202,50.0,62,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,653202,50.0,63,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,653202,50.0,64,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,653202,50.0,65,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,653202,50.0,66,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,657145,38.0,1,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,657145,38.0,2,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,657145,38.0,3,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",yes
open,657145,38.0,4,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,657145,38.0,5,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,657145,38.0,6,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,657145,38.0,7,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,657145,38.0,8,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,657145,38.0,9,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,657145,38.0,10,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,657145,38.0,11,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,657145,38.0,12,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,657145,38.0,13,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,657145,38.0,14,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,657145,38.0,15,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,657145,38.0,16,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,657145,38.0,17,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,657145,38.0,18,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,657145,38.0,19,"The door is green. In this context, is the door blue?",no
open,657145,38.0,20,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,657145,38.0,21,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,657145,38.0,22,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,657145,38.0,23,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,657145,38.0,24,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,657145,38.0,25,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,657145,38.0,26,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,657145,38.0,27,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,657145,38.0,28,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,657145,38.0,29,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,657145,38.0,30,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,657145,38.0,31,"The door is red. In this context, is the door red?",yes
open,657145,38.0,32,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,657145,38.0,33,"The door is red. In this context, is the door red?",yes
open,657145,38.0,34,"The door is green. In this context, is the door blue?",no
open,657145,38.0,35,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,657145,38.0,36,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,657145,38.0,37,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,657145,38.0,38,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,657145,38.0,39,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,657145,38.0,40,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,657145,38.0,41,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,657145,38.0,42,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,657145,38.0,43,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,657145,38.0,44,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,657145,38.0,45,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,657145,38.0,46,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,657145,38.0,47,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,657145,38.0,48,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,657145,38.0,49,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,657145,38.0,50,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,657145,38.0,51,"The door is green. In this context, is the door blue?",no
open,657145,38.0,52,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,657145,38.0,53,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,657145,38.0,54,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,657145,38.0,55,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,657145,38.0,56,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,657145,38.0,57,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,657145,38.0,58,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,657145,38.0,59,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,657145,38.0,60,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,657145,38.0,61,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,657145,38.0,62,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,657145,38.0,63,"The door is red. In this context, is the door red?",yes
open,657145,38.0,64,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,657145,38.0,65,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,657145,38.0,66,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,659771,32.0,1,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,659771,32.0,2,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,659771,32.0,3,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,659771,32.0,4,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,659771,32.0,5,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,659771,32.0,6,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",no
open,659771,32.0,7,"The door is green. In this context, is the door blue?",no
open,659771,32.0,8,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,659771,32.0,9,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,659771,32.0,10,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,659771,32.0,11,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,659771,32.0,12,"The door is green. In this context, is the door blue?",no
open,659771,32.0,13,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,659771,32.0,14,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,659771,32.0,15,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,659771,32.0,16,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,659771,32.0,17,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,659771,32.0,18,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,659771,32.0,19,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,659771,32.0,20,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,659771,32.0,21,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,659771,32.0,22,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,659771,32.0,23,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,659771,32.0,24,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,659771,32.0,25,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,659771,32.0,26,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,659771,32.0,27,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,659771,32.0,28,"The door is green. In this context, is the door blue?",no
open,659771,32.0,29,"The door is red. In this context, is the door red?",yes
open,659771,32.0,30,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,659771,32.0,31,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,659771,32.0,32,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,659771,32.0,33,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
