participant_id,age,gender,education,handedness,country_of_residence,years_spent_in_countries_of_residence,stimulus,response,rt,rt_measure
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2897,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Neither,15818,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,4940,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,2580,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,4459,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,8026,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,6973,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,1891,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3883,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,7373,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,2579,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,8747,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,3721,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,9020,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,6789,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,3106,keypress
2c05f4254c00cfff124a68eb6ca2cd70,33,Female,Tertiary,R,Norway,5,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,3433,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,5414,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,4182,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,2208,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,8044,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,7087,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,4661,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,8717,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,6369,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,3021,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,3691,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,4251,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Neither,4624,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,6896,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,5627,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Wrong,8188,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,7092,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Neither,9046,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,3661,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,7880,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,4137,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,4352,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,2742,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,3548,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,4436,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,3060,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,5131,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,2789,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,11944,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,4007,keypress
67915a781538807423ec413088a835e0,44,Female,Tertiary,R,Norway,4,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,6187,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,2441,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Correct,3371,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Correct,3833,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Neither,4072,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Correct,1773,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Correct,3594,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Correct,1762,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Correct,3288,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Correct,9117,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Correct,2720,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2205,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,1940,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,5595,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2210,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,8306,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,3510,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,2848,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,5397,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,3348,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,1866,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,1981,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3679,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Correct,1919,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,9616,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Correct,6541,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,4958,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,2775,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,6893,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,4005,keypress
660d48721845f9afde38986e3012ad91,42,Male,Tertiary,R,Norway Serbia,21,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,6145,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,2287,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,2107,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,1907,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,4286,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,1851,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,9962,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,2200,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,2250,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,2552,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,1723,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2833,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,2474,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,4767,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,3526,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,2393,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,2047,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,3451,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,6609,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,2963,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,4720,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,3062,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3272,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,3256,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,7056,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,3771,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,3975,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,5247,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,3966,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,3605,keypress
ad7af2c671044e9385cc2cfed36be54c,52,Female,Tertiary,R,Norway,28,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,3381,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,2368,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,5858,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,2481,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,2715,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Neither,9811,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,2698,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,5793,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,2138,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,4032,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,1505,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2194,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,2927,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,3729,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2087,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,4411,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,8752,keypress
e5a403e28546bdf6f4b52ae497ca6005,27,Male,Tertiary,R,Australia,12,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,6764,keypress
