participant_id,stimulus,rt,response,response_corrected,trial_order,age,participant_age_group,gender,rt_measure
86,Tiere,12647.437641723356,leguan,Leguan,1,28,younger,male,session_elapsed
86,Tiere,13570.090702947846,chinchilla,Chinchilla,1,28,younger,male,session_elapsed
86,Tiere,16470.022675736964,kroete,Kroete,1,28,younger,male,session_elapsed
86,Tiere,17084.39909297052,krokodil,Krokodil,1,28,younger,male,session_elapsed
86,Tiere,19600.68027210884,hase,Hase,1,28,younger,male,session_elapsed
86,Tiere,20372.35827664399,hamster,Hamster,1,28,younger,male,session_elapsed
86,Tiere,23233.7641723356,biber,Biber,1,28,younger,male,session_elapsed
86,Tiere,26283.038548752833,ente,Ente,1,28,younger,male,session_elapsed
86,Tiere,26845.96371882086,schwan,Schwan,1,28,younger,male,session_elapsed
86,Tiere,28102.67573696145,gans,Gans,1,28,younger,male,session_elapsed
86,Tiere,30403.696145124715,regenwurm,Regenwurm,1,28,younger,male,session_elapsed
86,Tiere,32412.721088435377,marienkaefer,Marienkaefer,1,28,younger,male,session_elapsed
86,Tiere,35858.707482993195,laus,Laus,1,28,younger,male,session_elapsed
86,Tiere,36855.75963718821,maus,Maus,1,28,younger,male,session_elapsed
86,Tiere,38851.08843537415,motte,Motte,1,28,younger,male,session_elapsed
86,Tiere,42497.528344671206,loewe,Loewe,1,28,younger,male,session_elapsed
86,Tiere,44019.18367346939,giraffe,Giraffe,1,28,younger,male,session_elapsed
86,Tiere,45558.57142857143,elefant,Elefant,1,28,younger,male,session_elapsed
86,Tiere,47868.7074829932,nilpferd,Nilpferd,1,28,younger,male,session_elapsed
86,Tiere,71498.36734693877,eule,Eule,1,28,younger,male,session_elapsed
86,Tiere,74395.03401360544,geier,Geier,1,28,younger,male,session_elapsed
86,Tiere,76484.03628117914,adler,Adler,1,28,younger,male,session_elapsed
86,Tiere,80664.39909297053,pinguin,Pinguin,1,28,younger,male,session_elapsed
86,Tiere,81572.78911564626,eisbaer,Eisbaer,1,28,younger,male,session_elapsed
86,Tiere,85304.44444444444,hyaene,Hyaene,1,28,younger,male,session_elapsed
86,Tiere,88796.21315192744,erdmaennchen,Erdmaennchen,1,28,younger,male,session_elapsed
86,Tiere,91149.54648526075,maulwurf,Maulwurf,1,28,younger,male,session_elapsed
86,Tiere,99891.45124716552,flamingo,Flamingo,1,28,younger,male,session_elapsed
86,Tiere,107727.09750566892,otter,Otter,1,28,younger,male,session_elapsed
86,Tiere,109784.39909297052,ratte,Ratte,1,28,younger,male,session_elapsed
86,Tiere,113159.410430839,bison,Bison,1,28,younger,male,session_elapsed
86,Tiere,116034.37641723357,kuh,Kuh,1,28,younger,male,session_elapsed
86,Tiere,121587.70975056692,rind,Rind,1,28,younger,male,session_elapsed
86,Tiere,140469.6598639456,kakerlake,Kakerlake,1,28,younger,male,session_elapsed
86,Tiere,144794.69387755104,regenwurm,Regenwurm,1,28,younger,male,session_elapsed
86,Tiere,146153.0158730159,schmetterling,Schmetterling,1,28,younger,male,session_elapsed
86,Tiere,148706.37188208615,grashuepfer,Grashuepfer,1,28,younger,male,session_elapsed
86,Tiere,154077.641723356,tarantel,Tarantel,1,28,younger,male,session_elapsed
86,Tiere,157844.60317460317,spinne,Spinne,1,28,younger,male,session_elapsed
86,Tiere,172646.91609977325,baer,Baer,1,28,younger,male,session_elapsed
86,Tiere,180447.2562358277,braunbaer,Braunbaer,1,28,younger,male,session_elapsed
86,Tiere,182547.2562358277,grizzlybaer,Grizzlybaer,1,28,younger,male,session_elapsed
86,Tiere,187213.31065759636,mammut,Mammut,1,28,younger,male,session_elapsed
86,Tiere,194097.2562358277,tyrannosaurusrex,Tyrannosaurusrex,1,28,younger,male,session_elapsed
86,Tiere,204863.21995464855,katze,Katze,1,28,younger,male,session_elapsed
86,Tiere,212812.22222222225,affe,Affe,1,28,younger,male,session_elapsed
86,Tiere,213375.2607709751,gorilla,Gorilla,1,28,younger,male,session_elapsed
86,Tiere,218304.28571428577,bisamratte,Bisamratte,1,28,younger,male,session_elapsed
86,Tiere,224635.26077097503,waschbaer,Waschbaer,1,28,younger,male,session_elapsed
86,Tiere,274387.3242630386,esel,Esel,1,28,younger,male,session_elapsed
86,Tiere,278713.2879818594,kamel,Kamel,1,28,younger,male,session_elapsed
86,Tiere,283025.62358276645,dromedar,Dromedar,1,28,younger,male,session_elapsed
86,Tiere,290222.1088435374,natter,Natter,1,28,younger,male,session_elapsed
86,Tiere,292086.485260771,python,Python,1,28,younger,male,session_elapsed
86,Tiere,293613.44671201817,kobra,Kobra,1,28,younger,male,session_elapsed
86,Tiere,295279.38775510207,schlange,Schlange,1,28,younger,male,session_elapsed
86,Tiere,301133.1519274377,maikaefer,Maikaefer,1,28,younger,male,session_elapsed
86,Tiere,301921.54195011343,junikaefer,Junikaefer,1,28,younger,male,session_elapsed
86,Tiere,305478.8888888889,insekt,Insekt,1,28,younger,male,session_elapsed
86,Tiere,307808.5714285714,ameise,Ameise,1,28,younger,male,session_elapsed
86,Tiere,311336.9387755102,rotwangenschildkroete,Rotwangenschildkroete,1,28,younger,male,session_elapsed
86,Tiere,313689.13832199544,gelbwangenschildkroete,Gelbwangenschildkroete,1,28,younger,male,session_elapsed
86,Tiere,324816.12244897964,eidechse,Eidechse,1,28,younger,male,session_elapsed
86,Tiere,335082.4943310658,schwein,Schwein,1,28,younger,male,session_elapsed
86,Tiere,369432.4716553288,fledermaus,Fledermaus,1,28,younger,male,session_elapsed
86,Tiere,376216.14512471657,kellerassel,Kellerassel,1,28,younger,male,session_elapsed
86,Tiere,388402.8117913832,zecke,Zecke,1,28,younger,male,session_elapsed
86,Tiere,390974.126984127,made,Made,1,28,younger,male,session_elapsed
86,Tiere,397922.49433106574,raupe,Raupe,1,28,younger,male,session_elapsed
86,Tiere,411528.7755102041,gepard,Gepard,1,28,younger,male,session_elapsed
86,Tiere,412407.68707482994,leopard,Leopard,1,28,younger,male,session_elapsed
86,Tiere,414575.0566893424,panther,Panther,1,28,younger,male,session_elapsed
86,Tiere,420853.3786848072,katzenauge,NA,1,28,younger,male,session_elapsed
86,Tiere,424365.7369614512,iltis,Iltis,1,28,younger,male,session_elapsed
86,Tiere,429509.433106576,stinktier,Stinktier,1,28,younger,male,session_elapsed
86,Tiere,436175.7823129252,fuchs,Fuchs,1,28,younger,male,session_elapsed
86,Tiere,437118.4353741497,wolf,Wolf,1,28,younger,male,session_elapsed
86,Tiere,439513.12925170065,schaf,Schaf,1,28,younger,male,session_elapsed
86,Tiere,449140.43083900225,ziege,Ziege,1,28,younger,male,session_elapsed
86,Tiere,451356.41723356006,widder,Widder,1,28,younger,male,session_elapsed
86,Tiere,455470.1133786848,krebs,Krebs,1,28,younger,male,session_elapsed
86,Tiere,460446.91609977325,fisch,Fisch,1,28,younger,male,session_elapsed
86,Tiere,462382.26757369615,hai,Hai,1,28,younger,male,session_elapsed
86,Tiere,463354.2630385488,wal,Wal,1,28,younger,male,session_elapsed
86,Tiere,465639.9092970522,goldfisch,Goldfisch,1,28,younger,male,session_elapsed
86,Tiere,467704.92063492065,tintenfisch,Tintenfisch,1,28,younger,male,session_elapsed
86,Tiere,476392.94784580497,garnele,Garnele,1,28,younger,male,session_elapsed
86,Tiere,478075.0566893424,lachs,Lachs,1,28,younger,male,session_elapsed
86,Tiere,507495.1700680272,heuschrecke,Heuschrecke,1,28,younger,male,session_elapsed
86,Tiere,508999.1609977324,gottesanbeterin,Gottesanbeterin,1,28,younger,male,session_elapsed
86,Tiere,523503.4467120181,schimpanse,Schimpanse,1,28,younger,male,session_elapsed
86,Tiere,529382.8117913832,husky,Husky,1,28,younger,male,session_elapsed
86,Tiere,532256.4172335601,dobermann,Dobermann,1,28,younger,male,session_elapsed
86,Tiere,538877.3696145125,schaeferhund,Schaeferhund,1,28,younger,male,session_elapsed
86,Tiere,545168.5260770975,ringelnatter,Ringelnatter,1,28,younger,male,session_elapsed
86,Tiere,558038.4807256236,taube,Taube,1,28,younger,male,session_elapsed
86,Tiere,564939.0929705215,igel,Igel,1,28,younger,male,session_elapsed
86,Tiere,576161.1111111111,spatz,Spatz,1,28,younger,male,session_elapsed
86,Tiere,578059.8639455783,rotkehlchen,Rotkehlchen,1,28,younger,male,session_elapsed
86,Tiere,581558.1859410431,nachtigall,Nachtigall,1,28,younger,male,session_elapsed
86,Tiere,587463.8775510205,giraffe,Giraffe,1,28,younger,male,session_elapsed
86,Länder,6675.62358276644,england,England,0,28,younger,male,session_elapsed
86,Länder,7691.972789115646,spanien,Spanien,0,28,younger,male,session_elapsed
86,Länder,8890.634920634922,frankreich,Frankreich,0,28,younger,male,session_elapsed
86,Länder,10011.950113378683,italien,Italien,0,28,younger,male,session_elapsed
86,Länder,11264.897959183674,niederlande,Niederlande,0,28,younger,male,session_elapsed
86,Länder,12488.299319727892,deutschland,Deutschland,0,28,younger,male,session_elapsed
86,Länder,13653.968253968253,belgien,Belgien,0,28,younger,male,session_elapsed
86,Länder,14612.902494331069,schweiz,Schweiz,0,28,younger,male,session_elapsed
86,Länder,15892.83446712018,?,NA,0,28,younger,male,session_elapsed
86,Länder,21426.167800453517,turkei,Tuerkei,0,28,younger,male,session_elapsed
86,Länder,22082.15419501134,litauen,Litauen,0,28,younger,male,session_elapsed
86,Länder,22562.4716553288,lettland,Lettland,0,28,younger,male,session_elapsed
86,Länder,25039.750566893425,estland,Estland,0,28,younger,male,session_elapsed
86,Länder,27194.67120181406,schweden,Schweden,0,28,younger,male,session_elapsed
86,Länder,28036.34920634921,norwegen,Norwegen,0,28,younger,male,session_elapsed
86,Länder,28776.05442176871,finnland,Finnland,0,28,younger,male,session_elapsed
86,Länder,30560.725623582766,polen,Polen,0,28,younger,male,session_elapsed
86,Länder,32836.39455782313,tschechien,Tschechische Republik,0,28,younger,male,session_elapsed
86,Länder,34366.71201814059,bulgarien,Bulgarien,0,28,younger,male,session_elapsed
86,Länder,36753.67346938776,russland,Russische Foederation,0,28,younger,male,session_elapsed
86,Länder,39564.98866213152,usbekistan,Usbekistan,0,28,younger,male,session_elapsed
86,Länder,43458.95691609977,kirgisistan,Kirgisistan,0,28,younger,male,session_elapsed
86,Länder,44166.2358276644,indien,Indien,0,28,younger,male,session_elapsed
86,Länder,45012.49433106576,china,China,0,28,younger,male,session_elapsed
86,Länder,46562.426303854874,mongolei,Mongolei,0,28,younger,male,session_elapsed
86,Länder,55286.43990929705,kroatien,Kroatien,0,28,younger,male,session_elapsed
86,Länder,57868.34467120182,serbien,Serbien,0,28,younger,male,session_elapsed
86,Länder,61873.62811791383,tschetschenien,Tschetschenien,0,28,younger,male,session_elapsed
86,Länder,69159.61451247166,kanada,Kanada,0,28,younger,male,session_elapsed
86,Länder,69884.92063492064,usa,Vereinigte Staaten von Amerika,0,28,younger,male,session_elapsed
86,Länder,72582.56235827664,mexiko,Mexiko,0,28,younger,male,session_elapsed
86,Länder,73344.14965986395,chile,Chile,0,28,younger,male,session_elapsed
86,Länder,75176.14512471655,bolivien,Bolivien,0,28,younger,male,session_elapsed
86,Länder,76382.13151927438,brasilien,Brasilien,0,28,younger,male,session_elapsed
86,Länder,80396.1224489796,peru,Peru,0,28,younger,male,session_elapsed
86,Länder,86766.07709750567,kanada,Kanada,0,28,younger,male,session_elapsed
86,Länder,101092.06349206348,nigeria,Nigeria,0,28,younger,male,session_elapsed
86,Länder,101841.33786848072,marokko,Marokko,0,28,younger,male,session_elapsed
86,Länder,102531.60997732426,tunesien,Tunesien,0,28,younger,male,session_elapsed
86,Länder,105098.91156462586,agypten,Aegypten,0,28,younger,male,session_elapsed
86,Länder,107481.22448979592,sudan,Sudan,0,28,younger,male,session_elapsed
86,Länder,110100.90702947846,jerusalem,Jerusalem,0,28,younger,male,session_elapsed
86,Länder,112650.22675736964,pakistan,Pakistan,0,28,younger,male,session_elapsed
86,Länder,114923.96825396824,indien,Indien,0,28,younger,male,session_elapsed
86,Länder,120985.283446712,frankreich,Frankreich,0,28,younger,male,session_elapsed
86,Länder,126584.60317460318,osterreich,Oesterreich,0,28,younger,male,session_elapsed
86,Länder,135224.92063492065,turkmenistan,Turkmenistan,0,28,younger,male,session_elapsed
86,Länder,143576.91609977325,kirgisistan,Kirgisistan,0,28,younger,male,session_elapsed
86,Länder,152034.2403628118,?,NA,0,28,younger,male,session_elapsed
86,Länder,154177.86848072562,australien,Australien,0,28,younger,male,session_elapsed
86,Länder,155908.5941043084,neuseeland,Neuseeland,0,28,younger,male,session_elapsed
86,Länder,158655.91836734695,?,NA,0,28,younger,male,session_elapsed
86,Länder,161984.8979591837,t,NA,0,28,younger,male,session_elapsed
86,Länder,163235.78231292518,indonesien,Indonesien,0,28,younger,male,session_elapsed
86,Länder,165678.4126984127,irak,Irak,0,28,younger,male,session_elapsed
86,Länder,166229.0702947846,iran,Iran,0,28,younger,male,session_elapsed
86,Länder,179949.04761904763,sudafrika,Suedafrika,0,28,younger,male,session_elapsed
86,Länder,206450.3401360544,belgien,Belgien,0,28,younger,male,session_elapsed
86,Länder,217977.052154195,island,Island,0,28,younger,male,session_elapsed
86,Länder,219066.64399092973,irland,Irland,0,28,younger,male,session_elapsed
86,Länder,224501.6553287982,weissrussland,Belarus,0,28,younger,male,session_elapsed
86,Länder,256902.99319727893,vatikanstadt,Vatikanstadt,0,28,younger,male,session_elapsed
86,Länder,301080.589569161,afghanistan,Afghanistan,0,28,younger,male,session_elapsed
86,Länder,364538.20861678,vereinigtearabischeemirate,Vereinigte Arabische Emirate,0,28,younger,male,session_elapsed
86,Länder,378570.81632653065,kenia,Kenia,0,28,younger,male,session_elapsed
86,Länder,396334.149659864,portugal,Portugal,0,28,younger,male,session_elapsed
86,Länder,407777.68707482994,deutschland,Deutschland,0,28,younger,male,session_elapsed
86,Länder,436851.67800453515,ghana,Ghana,0,28,younger,male,session_elapsed
86,Länder,493906.25850340136,tunesien,Tunesien,0,28,younger,male,session_elapsed
86,Länder,514668.8888888889,ungarn,Ungarn,0,28,younger,male,session_elapsed
86,Länder,519017.5056689343,ukraine,Ukraine,0,28,younger,male,session_elapsed
86,Länder,533220.1587301587,polynesien,Polynesien,0,28,younger,male,session_elapsed
86,Länder,535586.1904761905,somalia,Somalia,0,28,younger,male,session_elapsed
86,Länder,556116.8480725624,monaco,Monaco,0,28,younger,male,session_elapsed
86,Länder,585984.4217687076,tibet,Tibet,0,28,younger,male,session_elapsed
87,Tiere,1592.3356009070296,giraffe,Giraffe,0,26,younger,male,session_elapsed
87,Tiere,3251.655328798186,zebra,Zebra,0,26,younger,male,session_elapsed
87,Tiere,3727.02947845805,loewe,Loewe,0,26,younger,male,session_elapsed
87,Tiere,4177.34693877551,elefant,Elefant,0,26,younger,male,session_elapsed
87,Tiere,6432.380952380952,storch,Storch,0,26,younger,male,session_elapsed
87,Tiere,7206.507936507936,flamingo,Flamingo,0,26,younger,male,session_elapsed
87,Tiere,8508.59410430839,kondor,Kondor,0,26,younger,male,session_elapsed
87,Tiere,9971.451247165533,seeadler,Seeadler,0,26,younger,male,session_elapsed
87,Tiere,12738.412698412698,steinadler,Steinadler,0,26,younger,male,session_elapsed
87,Tiere,14202.65306122449,falke,Falke,0,26,younger,male,session_elapsed
87,Tiere,14960.113378684808,spatz,Spatz,0,26,younger,male,session_elapsed
87,Tiere,16135.532879818596,fink,Fink,0,26,younger,male,session_elapsed
87,Tiere,18224.920634920636,zaunkoenig,Zaunkoenig,0,26,younger,male,session_elapsed
87,Tiere,20774.081632653066,hund,Hund,0,26,younger,male,session_elapsed
87,Tiere,21665.9410430839,katze,Katze,0,26,younger,male,session_elapsed
87,Tiere,22293.832199546487,wildkatze,Wildkatze,0,26,younger,male,session_elapsed
87,Tiere,23092.698412698413,hauskatze,Hauskatze,0,26,younger,male,session_elapsed
87,Tiere,25090.47619047619,loewe,Loewe,0,26,younger,male,session_elapsed
87,Tiere,25647.48299319728,tiger,Tiger,0,26,younger,male,session_elapsed
87,Tiere,27515.78231292517,hyaene,Hyaene,0,26,younger,male,session_elapsed
87,Tiere,28121.74603174603,schakal,Schakal,0,26,younger,male,session_elapsed
87,Tiere,30695.32879818594,puma,Puma,0,26,younger,male,session_elapsed
87,Tiere,36049.97732426304,blauwal,Blauwal,0,26,younger,male,session_elapsed
87,Tiere,37074.489795918365,finnwal,Finnwal,0,26,younger,male,session_elapsed
87,Tiere,38769.90929705215,pottwal,Pottwal,0,26,younger,male,session_elapsed
87,Tiere,43593.990929705215,grauwal,Grauwal,0,26,younger,male,session_elapsed
87,Tiere,45686.32653061225,weisserhai,Weisser Hai,0,26,younger,male,session_elapsed
87,Tiere,50349.705215419504,hammerhai,Hammerhai,0,26,younger,male,session_elapsed
87,Tiere,51559.727891156464,walhai,Walhai,0,26,younger,male,session_elapsed
87,Tiere,56850.38548752834,pelikan,Pelikan,0,26,younger,male,session_elapsed
87,Tiere,58587.074829931975,moewe,Moewe,0,26,younger,male,session_elapsed
87,Tiere,61528.82086167801,kellerassel,Kellerassel,0,26,younger,male,session_elapsed
87,Tiere,62352.19954648526,tausendfuessler,Tausendfuesser,0,26,younger,male,session_elapsed
87,Tiere,68892.90249433107,eisbaer,Eisbaer,0,26,younger,male,session_elapsed
87,Tiere,69623.74149659864,kodiakbear,Kodiakbaer,0,26,younger,male,session_elapsed
87,Tiere,70955.98639455783,grizzlybaer,Grizzlybaer,0,26,younger,male,session_elapsed
87,Tiere,71851.60997732426,braunbaer,Braunbaer,0,26,younger,male,session_elapsed
87,Tiere,72695.19274376417,schwarzbaer,Schwarzbaer,0,26,younger,male,session_elapsed
87,Tiere,73712.44897959183,panda,Panda,0,26,younger,male,session_elapsed
87,Tiere,83766.80272108843,anakonda,Anakonda,0,26,younger,male,session_elapsed
87,Tiere,84624.26303854876,python,Python,0,26,younger,male,session_elapsed
87,Tiere,86393.58276643991,kobra,Kobra,0,26,younger,male,session_elapsed
87,Tiere,88947.25623582766,viper,Viper,0,26,younger,male,session_elapsed
87,Tiere,92225.3514739229,blindschleiche,Blindschleiche,0,26,younger,male,session_elapsed
87,Tiere,93061.4739229025,klapperschlange,Klapperschlange,0,26,younger,male,session_elapsed
87,Tiere,96134.8299319728,kreuznatter,Kreuzotter,0,26,younger,male,session_elapsed
87,Tiere,100530.86167800454,otter,Otter,0,26,younger,male,session_elapsed
87,Tiere,101220.72562358277,pinguin,Pinguin,0,26,younger,male,session_elapsed
87,Tiere,102495.71428571428,eisbaer,Eisbaer,0,26,younger,male,session_elapsed
87,Tiere,108942.35827664398,kamel,Kamel,0,26,younger,male,session_elapsed
87,Tiere,111751.97278911564,esel,Esel,0,26,younger,male,session_elapsed
87,Tiere,113529.0022675737,pferd,Pferd,0,26,younger,male,session_elapsed
87,Tiere,117880.45351473925,dromedar,Dromedar,0,26,younger,male,session_elapsed
87,Tiere,126038.3673469388,schaeferhund,Schaeferhund,0,26,younger,male,session_elapsed
87,Tiere,126959.7052154195,bernhardiner,Bernhardiner,0,26,younger,male,session_elapsed
87,Tiere,128005.03401360544,bullterrier,Bullterrier,0,26,younger,male,session_elapsed
87,Tiere,129534.64852607709,dalmatiner,Dalmatiner,0,26,younger,male,session_elapsed
87,Tiere,131451.02040816323,dogge,Dogge,0,26,younger,male,session_elapsed
87,Tiere,132019.72789115645,dobermann,Dobermann,0,26,younger,male,session_elapsed
87,Tiere,133086.37188208618,boxer,Boxer,0,26,younger,male,session_elapsed
87,Tiere,134224.76190476192,terrier,Terrier,0,26,younger,male,session_elapsed
87,Tiere,134758.61678004535,staffordshireterrier,Staffordshireterrier,0,26,younger,male,session_elapsed
87,Tiere,144805.21541950112,perserkatze,Perserkatze,0,26,younger,male,session_elapsed
87,Tiere,146786.9614512472,mainecoonkatze,Maine-Coon-Katze,0,26,younger,male,session_elapsed
87,Tiere,151033.6507936508,kartaeuserkatze,Kartaeuserkatze,0,26,younger,male,session_elapsed
87,Tiere,153336.78004535148,ragdollkatze,Ragdollkatze,0,26,younger,male,session_elapsed
87,Tiere,158005.69160997734,chihuahua,Chihuahua,0,26,younger,male,session_elapsed
87,Tiere,163197.41496598642,bullmastiff,Bullmastiff,0,26,younger,male,session_elapsed
87,Tiere,165917.23356009068,pitbull,Pitbull,0,26,younger,male,session_elapsed
87,Tiere,172092.5396825397,antilope,Antilope,0,26,younger,male,session_elapsed
87,Tiere,172994.5351473923,gazelle,Gazelle,0,26,younger,male,session_elapsed
87,Tiere,173820.15873015873,gepard,Gepard,0,26,younger,male,session_elapsed
87,Tiere,175393.37868480725,leopard,Leopard,0,26,younger,male,session_elapsed
87,Tiere,178445.44217687077,polarfuchs,Polarfuchs,0,26,younger,male,session_elapsed
87,Tiere,182782.7664399093,eule,Eule,0,26,younger,male,session_elapsed
87,Tiere,183355.4195011338,uhu,Uhu,0,26,younger,male,session_elapsed
87,Tiere,190165.73696145124,spinne,Spinne,0,26,younger,male,session_elapsed
87,Tiere,190930.97505668932,tarantel,Tarantel,0,26,younger,male,session_elapsed
87,Tiere,196759.5918367347,muecke,Muecke,0,26,younger,male,session_elapsed
87,Tiere,197706.16780045352,wespe,Wespe,0,26,younger,male,session_elapsed
87,Tiere,198474.2403628118,hummel,Hummel,0,26,younger,male,session_elapsed
87,Tiere,200586.2358276644,stubenfliege,Fliege,0,26,younger,male,session_elapsed
87,Tiere,201507.91383219956,fruchtfliege,Taufliege,0,26,younger,male,session_elapsed
87,Tiere,205463.28798185944,zecke,Zecke,0,26,younger,male,session_elapsed
87,Tiere,213165.9863945578,floh,Floh,0,26,younger,male,session_elapsed
87,Tiere,214470.0680272109,ratte,Ratte,0,26,younger,male,session_elapsed
87,Tiere,217179.38775510204,maus,Maus,0,26,younger,male,session_elapsed
87,Tiere,217826.5306122449,spitzmaus,Spitzmaus,0,26,younger,male,session_elapsed
87,Tiere,218859.81859410432,wuehlmaus,Wuehlmaus,0,26,younger,male,session_elapsed
87,Tiere,220689.18367346935,frettchen,Frettchen,0,26,younger,male,session_elapsed
87,Tiere,221405.1700680272,marder,Marder,0,26,younger,male,session_elapsed
87,Tiere,222419.1836734694,wiesel,Wiesel,0,26,younger,male,session_elapsed
87,Tiere,226109.84126984127,nacktmull,Nacktmull,0,26,younger,male,session_elapsed
87,Tiere,228974.8299319728,eichhoernchen,Eichhoernchen,0,26,younger,male,session_elapsed
87,Tiere,258125.60090702947,meerschweinchen,Meerschweinchen,0,26,younger,male,session_elapsed
87,Tiere,259261.83673469388,hamster,Hamster,0,26,younger,male,session_elapsed
87,Tiere,265252.7664399093,bison,Bison,0,26,younger,male,session_elapsed
87,Tiere,265999.410430839,wisent,Wisent,0,26,younger,male,session_elapsed
87,Tiere,280142.4263038549,kroete,Kroete,0,26,younger,male,session_elapsed
87,Tiere,281201.8594104309,frosch,Frosch,0,26,younger,male,session_elapsed
87,Tiere,284510.27210884355,unke,Unke,0,26,younger,male,session_elapsed
87,Tiere,297380.612244898,libelle,Libelle,0,26,younger,male,session_elapsed
87,Tiere,312834.5124716553,eichelhaeher,Eichelhaeher,0,26,younger,male,session_elapsed
87,Tiere,315404.4671201814,kraehe,Kraehe,0,26,younger,male,session_elapsed
87,Tiere,316119.433106576,elster,Elster,0,26,younger,male,session_elapsed
87,Tiere,318227.2789115646,schwertfisch,Schwertfisch,0,26,younger,male,session_elapsed
87,Tiere,321989.68253968254,kalmar,Kalmar,0,26,younger,male,session_elapsed
87,Tiere,327769.2743764172,mammut,Mammut,0,26,younger,male,session_elapsed
87,Tiere,342570.27210884355,tintenfisch,Tintenfisch,0,26,younger,male,session_elapsed
87,Tiere,345639.8866213152,barsch,Barsch,0,26,younger,male,session_elapsed
87,Tiere,346632.5623582766,dorsch,Kabeljau,0,26,younger,male,session_elapsed
87,Tiere,347995.2380952381,forelle,Forelle,0,26,younger,male,session_elapsed
87,Tiere,349290.4988662132,bachforelle,Bachforelle,0,26,younger,male,session_elapsed
87,Tiere,351229.54648526077,lachs,Lachs,0,26,younger,male,session_elapsed
87,Tiere,353697.1655328798,dorade,Goldbrasse,0,26,younger,male,session_elapsed
87,Tiere,355901.1337868481,flunder,Flunder,0,26,younger,male,session_elapsed
87,Tiere,357571.49659863947,krebs,Krebs,0,26,younger,male,session_elapsed
87,Tiere,358197.9591836735,flusskrebs,Flusskrebs,0,26,younger,male,session_elapsed
87,Tiere,360331.2698412698,auster,Auster,0,26,younger,male,session_elapsed
87,Tiere,372243.56009070296,wels,Wels,0,26,younger,male,session_elapsed
87,Tiere,372743.8775510204,stoer,Stoer,0,26,younger,male,session_elapsed
87,Tiere,376964.2630385488,hecht,Hecht,0,26,younger,male,session_elapsed
87,Tiere,381873.2653061224,schleie,Schleie,0,26,younger,male,session_elapsed
87,Tiere,391038.95691609976,stinktier,Stinktier,0,26,younger,male,session_elapsed
87,Tiere,394224.28571428574,mistkaefer,Mistkaefer,0,26,younger,male,session_elapsed
87,Tiere,402315.9637188208,aasgeier,Aasgeier,0,26,younger,male,session_elapsed
87,Tiere,406133.2426303855,pfau,Pfau,0,26,younger,male,session_elapsed
87,Tiere,412856.8480725624,hausschwein,Hausschwein,0,26,younger,male,session_elapsed
87,Tiere,419669.2063492064,wildschwein,Wildschwein,0,26,younger,male,session_elapsed
87,Tiere,422244.5804988662,reh,Reh,0,26,younger,male,session_elapsed
87,Tiere,424140.9977324263,rehbock,Rehbock,0,26,younger,male,session_elapsed
87,Tiere,425255.7142857143,elch,Elch,0,26,younger,male,session_elapsed
87,Tiere,432954.0816326531,dachs,Dachs,0,26,younger,male,session_elapsed
87,Tiere,446803.537414966,ohrenkneifer,Ohrwurm,0,26,younger,male,session_elapsed
87,Tiere,468468.79818594106,gottesanbeterin,Gottesanbeterin,0,26,younger,male,session_elapsed
87,Tiere,471957.8911564626,heuschrecke,Heuschrecke,0,26,younger,male,session_elapsed
87,Tiere,473365.873015873,termite,Termite,0,26,younger,male,session_elapsed
87,Tiere,482631.8594104309,ameise,Ameise,0,26,younger,male,session_elapsed
87,Tiere,484357.4829931973,roteameise,Feuerameise,0,26,younger,male,session_elapsed
87,Tiere,485334.7619047619,waldameise,Waldameise,0,26,younger,male,session_elapsed
87,Tiere,501504.0136054422,made,Made,0,26,younger,male,session_elapsed
87,Tiere,502181.02040816325,larve,Larve,0,26,younger,male,session_elapsed
87,Tiere,506048.2993197279,seidenspinner,Seidenspinner,0,26,younger,male,session_elapsed
87,Tiere,509525.6235827665,schmetterling,Schmetterling,0,26,younger,male,session_elapsed
87,Tiere,537630.634920635,gnu,Gnu,0,26,younger,male,session_elapsed
87,Tiere,544380.9297052154,muli,Maultier,0,26,younger,male,session_elapsed
87,Tiere,554293.2653061224,speikobra,Speikobra,0,26,younger,male,session_elapsed
87,Tiere,561233.9229024943,husky,Husky,0,26,younger,male,session_elapsed
87,Tiere,568402.8798185941,schnabeltier,Schnabeltier,0,26,younger,male,session_elapsed
87,Tiere,575061.9727891156,krokodil,Krokodil,0,26,younger,male,session_elapsed
87,Tiere,576589.3650793651,leistenkrokodil,Leistenkrokodil,0,26,younger,male,session_elapsed
87,Tiere,577636.0317460318,nilkrokodil,Nilkrokodil,0,26,younger,male,session_elapsed
87,Tiere,579408.0725623582,kaiman,Kaiman,0,26,younger,male,session_elapsed
87,Tiere,580585.4195011337,alligator,Alligator,0,26,younger,male,session_elapsed
87,Tiere,591312.4716553289,weissertiger,Weisser Tiger,0,26,younger,male,session_elapsed
87,Tiere,592144.7619047619,sibirischertiger,Sibirischer Tiger,0,26,younger,male,session_elapsed
87,Tiere,599292.0861678005,orangutan,Orang-Utan,0,26,younger,male,session_elapsed
87,Tiere,599979.0702947846,schimpanse,Schimpanse,0,26,younger,male,session_elapsed
87,Länder,4266.009070294785,deutschland,Deutschland,1,26,younger,male,session_elapsed
87,Länder,4894.308390022676,osterreich,Oesterreich,1,26,younger,male,session_elapsed
